Area,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
Australia and New Zealand,Total Population - Female,1000 persons,5005.888,5128.115,5242.981,5356.041,5471.37,5591.497,5717.414,5848.562,5983.096,6118.285,6251.532,6381.668,6509.912,6640.324,6778.57,6928.209,7090.898,7263.88,7440.944,7613.446,7774.986,7924.008,8061.98,8189.211,8306.96,8416.636,8517.8,8611.221,8701.21,8793.405,8892.025,8998.457,9112.222,9233.413,9361.463,9495.71,9636.539,9783.513,9933.886,10084.037,10231.152,10374.765,10515.155,10651.115,10781.544,10906.033,11024.294,11137.607,11249.134,11363.062,11482.899,11608.938,11741.614,11884.672,12042.581,12218.079,12412.756,12624.589,12847.971,13075.001,13299.612,13519.862,13736.128,13947.349,14152.99,14352.71,14545.575,14731.108,14910.081,15083.789,15253.326,15418.797,15580.191,15738.298,15894.059,16048.208,16201.129,16352.849,16503.26,16652.046,16798.987,16944.169,17087.733,17229.481,17369.129,17506.525,17641.604,17774.51,17905.46,18034.771,18162.695,18289.315,18414.647,18538.803,18661.896,18783.974,18905.132,19025.411,19144.771,19263.123,19380.454,19496.777,19612.122,19726.485,19839.866,19952.25,20063.671,20174.154,20283.778,20392.6,20500.697,20608.108,20714.861,20821.066,20926.825,21032.236,21137.325,21242.094,21346.599,21450.873,21554.928,21658.815,21762.5,21865.87,21968.761,22071.028,22172.711,22273.834,22374.433,22474.548,22574.229,22673.516,22772.484,22871.329,22970.334,23069.704,23169.489,23269.726,23370.523,23472.031,23574.332,23677.423,23781.197,23885.519,23990.2,24095.058,24199.886,24304.462,24408.579,24512.046,24614.628
Australia and New Zealand,Rural population,1000 persons,2404.81,2424.692,2438.112,2448.143,2456.612,2464.799,2471.699,2473.17,2473.914,2473.14,2470.042,2464.109,2466.591,2468.705,2472.253,2478.502,2488.616,2515.338,2542.361,2567.125,2587.546,2603.913,2617.597,2627.174,2632.674,2634.504,2634.267,2635.496,2635.127,2635.412,2637.908,2643.765,2679.781,2718.448,2759.207,2801.551,2843.341,2882.212,2922.04,2961.88,3000.938,3039.844,3094.91,3150.922,3206.201,3260.796,3314.811,3370.926,3427.48,3485.306,3545.191,3606.828,3621.311,3638.244,3659.236,3685.334,3716.985,3757.539,3800.536,3842.98,3882.577,3918.613,3949.945,3978.884,4006.419,4033.345,4059.671,4083.532,4104.615,4122.663,4137.487,4149.041,4157.446,4162.871,4165.564,4165.709,4163.381,4158.565,4151.227,4141.298,4128.751,4113.635,4096.053,4076.1,4053.889,4029.528,4003.095,3974.673,3944.377,3912.331,3878.656,3843.458,3806.885,3770.125,3733.318,3696.493,3659.679,3622.868,3586.005,3549.009,3511.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Urban population,1000 persons,7680.532,7935.843,8175.656,8408.991,8643.061,8882.5,9131.031,9392.484,9659.168,9927.014,10192.259,10453.512,10702.297,10955.738,11223.488,11511.456,11821.917,12136.695,12459.553,12775.542,13073.748,13351.066,13608.961,13848.673,14071.551,14279.335,14468.926,14638.975,14803.127,14973.127,15157.825,15359.557,15549.823,15754.639,15971.043,16196.328,16433.127,16683.466,16938.182,17191.371,17438.665,17678.2,17894.219,18101.021,18299.815,18490.883,18674.223,18849.024,19021.539,19196.937,19379.645,19569.638,19817.086,20080.797,20369.631,20688.924,21042.538,21422.276,21820.282,22219.542,22607.549,22979.551,23339.647,23689.372,24034.949,24380.743,24727.01,25072.847,25417.23,25758.382,26095.11,26427.011,26754.708,27079.148,27401.786,27723.667,28045.164,28366.004,28685.729,29003.592,29319.094,29632.182,29943.192,30252.373,30560.098,30866.705,31172.268,31476.874,31780.846,32084.507,32388.157,32691.775,32995.295,33297.811,33599.486,33900.428,34200.773,34500.324,34798.379,35093.999,35386.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanesia,Total Population - Both sexes,1000 persons,2493.452,2512.429,2537.806,2568.902,2605.147,2646.016,2691.12,2740.152,2792.876,2849.182,2908.934,2971.975,3038.069,3106.928,3178.218,3251.691,3327.15,3404.688,3484.72,3567.892,3654.634,3745.169,3839.328,3936.824,4037.175,4140.096,4245.164,4352.489,4462.974,4577.842,4697.799,4823.5,4954.14,5087.383,5219.922,5349.559,5475.316,5598.167,5720.198,5844.438,5973.187,6106.78,6244.61,6386.742,6533.045,6683.217,6838.119,6997.484,7158.655,7318.091,7473.493,7623.21,7768.712,7914.673,8067.654,8232.149,8410.143,8599.639,8796.321,8993.926,9187.924,9376.876,9562.285,9746.201,9931.889,10121.715,10316.12,10514.194,10715.336,10918.517,11122.996,11328.594,11535.541,11743.815,11953.432,12164.423,12376.618,12589.891,12804.059,13018.942,13234.365,13450.235,13666.399,13882.677,14098.856,14314.758,14530.221,14745.186,14959.593,15173.439,15386.702,15599.305,15811.136,16022.119,16232.165,16441.241,16649.221,16856.096,17061.695,17265.975,17468.803,17670.053,17869.748,18067.878,18264.484,18459.586,18653.121,18845.043,19035.212,19223.479,19409.735,19593.892,19775.887,19955.692,20133.248,20308.536,20481.491,20652.024,20820.009,20985.244,21147.597,21306.978,21463.366,21616.788,21767.412,21915.267,22060.347,22202.574,22341.805,22477.811,22610.448,22739.674,22865.492,22987.966,23107.128,23223.078,23335.795,23445.287,23551.553,23654.658,23754.632,23851.445,23945.191,24035.787,24123.275,24207.647,24288.922,24367.091,24442.155,24514.156,24583.111
Melanesia,Total Population - Male,1000 persons,1314.569,1319.315,1328.153,1340.77,1356.804,1375.974,1397.883,1422.231,1448.668,1476.877,1506.577,1537.559,1569.732,1603.117,1637.8,1673.862,1711.275,1749.982,1790.092,1831.777,1875.152,1920.285,1967.157,2015.71,2065.859,2117.552,2170.639,2225.129,2281.306,2339.581,2400.189,2463.365,2528.792,2595.379,2661.641,2726.594,2789.778,2851.652,2913.214,2975.986,3041.038,3108.564,3178.302,3250.224,3324.277,3400.309,3478.734,3559.405,3641.066,3721.957,3800.933,3877.24,3951.592,4026.24,4104.4,4188.264,4278.779,4374.962,4474.846,4575.442,4674.62,4771.706,4867.376,4962.517,5058.587,5156.584,5256.691,5358.473,5461.666,5565.816,5670.54,5775.789,5881.65,5988.083,6095.123,6202.751,6310.908,6419.532,6528.536,6637.811,6747.289,6856.936,6966.652,7076.357,7185.936,7295.307,7404.373,7513.099,7621.485,7729.522,7837.174,7944.44,8051.231,8157.542,8263.321,8368.518,8473.085,8577.032,8680.264,8782.77,8884.44,8985.295,9085.277,9184.398,9282.671,9380.13,9476.726,9572.41,9667.156,9760.86,9853.48,9944.994,10035.334,10124.49,10212.45,10299.166,10384.612,10468.742,10551.522,10632.813,10712.574,10790.751,10867.342,10942.37,11015.918,11087.984,11158.61,11227.743,11295.301,11361.219,11425.383,11487.799,11548.482,11607.44,11664.748,11720.419,11774.463,11826.869,11877.663,11926.894,11974.577,12020.735,12065.357,12108.468,12150.054,12190.147,12228.742,12265.853,12301.488,12335.672,12368.427
Melanesia,Total Population - Female,1000 persons,1178.884,1193.119,1209.649,1228.136,1248.313,1270.04,1293.227,1317.909,1344.207,1372.31,1402.356,1434.403,1468.337,1503.812,1540.412,1577.808,1615.882,1654.707,1694.637,1736.114,1779.478,1824.857,1872.16,1921.115,1971.328,2022.551,2074.52,2127.36,2181.666,2238.25,2297.621,2360.138,2425.362,2492.012,2558.288,2622.959,2685.535,2746.518,2806.98,2868.467,2932.159,2998.212,3066.323,3136.516,3208.761,3282.915,3359.388,3438.064,3517.603,3596.144,3672.56,3745.967,3817.129,3888.443,3963.264,4043.885,4131.37,4224.655,4321.472,4418.476,4513.314,4605.187,4694.92,4783.678,4873.292,4965.143,5059.435,5155.713,5253.665,5352.718,5452.45,5552.791,5653.901,5755.725,5858.31,5961.651,6065.694,6170.348,6275.537,6381.135,6487.088,6593.313,6699.756,6806.334,6912.928,7019.462,7125.856,7232.075,7338.106,7443.93,7549.525,7654.878,7759.895,7864.576,7968.873,8072.729,8176.15,8279.063,8381.438,8483.2,8584.331,8684.762,8784.463,8883.487,8981.793,9079.441,9176.4,9272.629,9368.061,9462.621,9556.242,9648.908,9740.555,9831.184,9920.808,10009.388,10096.867,10183.28,10268.494,10352.437,10435.017,10516.224,10596.014,10674.427,10751.498,10827.272,10901.73,10974.828,11046.49,11116.598,11185.086,11251.864,11317.018,11380.51,11442.381,11502.669,11561.36,11618.419,11673.887,11727.766,11780.049,11830.736,11879.821,11927.323,11973.229,12017.509,12060.176,12101.237,12140.671,12178.483,12214.684
Melanesia,Rural population,1000 persons,2042.979,2074.098,2107.269,2142.33,2179.098,2217.408,2257.18,2298.352,2340.809,2384.54,2429.441,2475.525,2522.677,2570.839,2619.904,2669.922,2720.688,2764.978,2808.327,2850.574,2891.805,2931.191,2999.76,3071.145,3144.695,3220.352,3297.794,3378.408,3461.479,3547.057,3635.251,3727.828,3823.483,3920.373,4016.628,4110.657,4201.773,4287.491,4372.163,4458.662,4548.794,4659.729,4775.331,4894.949,5018.097,5144.42,5274,5409.32,5548.172,5689.477,5832.445,5968.39,6105.585,6244.62,6386.117,6529.821,6676.321,6825.334,6975.331,7125.892,7277.216,7428.588,7579.929,7730.44,7880.473,8030.271,8179.754,8328.719,8476.993,8624.426,8770.87,8916.19,9060.248,9202.928,9344.054,9483.455,9620.951,9756.312,9889.357,10019.834,10147.497,10272.138,10393.477,10511.193,10624.972,10734.474,10839.45,10939.533,11034.581,11126.096,11214.089,11298.46,11379.081,11455.832,11528.593,11597.241,11661.643,11721.787,11777.65,11829.259,11876.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanesia,Urban population,1000 persons,122.361,129.469,137.557,146.528,156.347,166.976,178.447,190.785,204.11,218.542,234.243,251.271,269.677,289.407,310.378,332.503,355.87,387.856,423.363,463.067,507.313,557.102,581.31,606.088,631.706,657.98,684.904,711.137,737.941,766.078,795.86,826.07,857.402,889.522,921.35,952.534,982.816,1015.712,1049.297,1084.183,1121.154,1143.77,1167.441,1192.341,1217.873,1243.546,1269.399,1293.111,1316.222,1338.961,1361.543,1392.163,1422.728,1453.491,1485.104,1518.646,1553.853,1590.422,1628.799,1667.799,1706.095,1743.988,1781.794,1820.684,1860.969,1902.879,1946.495,1991.787,2038.813,2087.503,2137.864,2189.948,2243.878,2299.777,2357.78,2418.045,2480.672,2545.769,2613.49,2683.951,2757.285,2833.67,2913.236,2996.129,3082.49,3172.47,3266.216,3363.948,3465.777,3570.104,3676.832,3785.976,3897.563,4011.597,4128.022,4246.884,4368.152,4491.852,4618.022,4746.67,4877.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,Total Population - Both sexes,1000 persons,155.565,158.552,161.555,164.631,167.791,171.107,174.618,178.323,182.326,186.623,191.245,196.21,201.496,207.027,212.802,218.651,224.665,230.786,236.87,242.707,248.197,253.261,258.012,262.607,267.262,272.173,277.371,282.886,288.924,295.721,303.493,312.217,321.834,332.289,343.48,355.28,367.737,380.684,393.582,405.779,416.769,426.295,434.454,441.615,448.296,454.932,461.603,468.137,474.369,479.99,484.775,488.767,492.04,494.659,496.716,498.286,499.379,500.088,500.734,501.798,503.579,506.228,509.68,513.76,518.252,522.945,527.813,532.899,538.127,543.486,548.914,554.397,559.889,565.375,570.857,576.297,581.735,587.058,592.326,597.484,602.544,607.447,612.206,616.814,621.286,625.598,629.752,633.774,637.635,641.347,644.94,648.388,651.712,654.919,658.006,660.989,663.873,666.631,669.274,671.851,674.314,676.712,678.978,681.156,683.241,685.228,687.124,688.922,690.601,692.164,693.628,694.951,696.171,697.223,698.206,699.056,699.781,700.416,700.919,701.293,701.575,701.73,701.786,701.715,701.544,701.257,700.886,700.381,699.8,699.088,698.269,697.346,696.312,695.157,693.896,692.511,691.024,689.423,687.703,685.855,683.907,681.837,679.654,677.386,674.982,672.488,669.914,667.249,664.488,661.656,658.758
Micronesia,Total Population - Male,1000 persons,89.016,90.171,91.3,92.398,93.494,94.59,95.768,97.067,98.522,100.233,102.213,104.49,107.07,109.844,112.753,115.708,118.699,121.721,124.679,127.53,130.156,132.569,134.81,136.946,139.069,141.233,143.46,145.796,148.418,151.534,155.324,159.792,164.886,170.548,176.639,183.043,189.758,196.699,203.57,209.975,215.611,220.367,224.285,227.538,230.392,233.03,235.504,237.767,239.862,241.807,243.687,245.524,247.326,249.031,250.475,251.644,252.466,253.011,253.464,254.098,255.039,256.393,258.075,260.077,262.252,264.538,266.909,269.421,272.005,274.614,277.276,279.928,282.593,285.253,287.898,290.529,293.146,295.719,298.264,300.746,303.151,305.518,307.803,310.02,312.15,314.219,316.206,318.115,319.977,321.781,323.47,325.14,326.751,328.284,329.774,331.202,332.58,333.914,335.206,336.46,337.663,338.795,339.898,340.967,341.972,342.941,343.851,344.72,345.564,346.305,347.008,347.645,348.221,348.737,349.208,349.607,349.949,350.218,350.445,350.631,350.728,350.77,350.776,350.703,350.574,350.416,350.159,349.886,349.542,349.135,348.678,348.17,347.606,346.977,346.287,345.565,344.736,343.908,342.993,342.038,341.018,339.937,338.812,337.62,336.404,335.125,333.829,332.485,331.081,329.65,328.201
Micronesia,Total Population - Female,1000 persons,66.554,68.364,70.256,72.221,74.312,76.514,78.834,81.276,83.797,86.392,89.026,91.72,94.446,97.181,100.034,102.942,105.951,109.058,112.177,115.179,118.026,120.676,123.179,125.655,128.186,130.926,133.893,137.089,140.501,144.201,148.178,152.416,156.945,161.729,166.832,172.248,177.981,183.981,190.019,195.809,201.153,205.93,210.165,214.05,217.918,221.89,226.089,230.361,234.507,238.159,241.092,243.224,244.706,245.655,246.224,246.652,246.921,247.076,247.257,247.717,248.541,249.834,251.569,253.677,255.984,258.388,260.885,263.466,266.137,268.869,271.651,274.474,277.28,280.121,282.951,285.771,288.564,291.348,294.08,296.755,299.379,301.92,304.39,306.808,309.125,311.372,313.541,315.639,317.643,319.588,321.446,323.257,324.978,326.644,328.247,329.793,331.267,332.69,334.075,335.387,336.67,337.896,339.065,340.183,341.28,342.28,343.255,344.188,345.051,345.872,346.612,347.301,347.944,348.501,348.99,349.45,349.84,350.171,350.459,350.679,350.856,350.933,351.015,351.006,350.959,350.86,350.715,350.51,350.265,349.936,349.585,349.174,348.703,348.199,347.617,346.967,346.273,345.516,344.691,343.826,342.883,341.896,340.848,339.72,338.566,337.353,336.087,334.785,333.419,332.019,330.572
Micronesia,Rural population,1000 persons,107.487,108.758,109.949,111.098,112.272,113.482,114.795,116.196,117.715,119.274,120.892,122.501,124.181,125.922,127.728,129.534,131.393,133.27,134.638,135.56,135.022,131.268,127.231,123.218,120.509,118.712,117.599,117.125,117.274,118.084,119.911,123.09,126.41,129.901,133.499,137.183,140.917,144.721,148.507,152.358,156.033,159.085,162.006,164.695,167.03,169.368,170.806,171.438,171.662,171.591,171.141,171.055,171.334,171.563,171.535,171.472,170.968,170.1,169.262,168.497,167.863,167.356,166.987,166.735,166.544,166.415,166.35,166.359,166.41,166.502,166.601,166.705,166.807,166.922,167.049,167.196,167.365,167.546,167.712,167.85,167.928,167.951,167.91,167.819,167.675,167.486,167.243,166.972,166.678,166.356,166.016,165.657,165.256,164.814,164.337,163.817,163.259,162.672,162.051,161.401,160.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,Urban population,1000 persons,47.608,49.392,51.274,53.234,55.288,57.426,59.691,62.069,64.603,67.381,70.392,73.712,77.258,80.99,84.895,88.902,93.028,97.284,102.03,106.959,112.962,121.744,130.454,138.98,146.283,152.992,159.37,165.445,171.479,177.617,183.703,189.466,196.041,203.208,210.707,218.372,226.125,233.906,241.727,249.448,257.271,265.518,273.605,281.487,289.118,295.994,302.99,309.951,316.372,321.897,326.491,329.396,330.742,331.206,331.35,331.27,331.473,331.912,332.515,333.543,335.193,337.581,340.719,344.416,348.426,352.58,356.817,361.171,365.586,370.077,374.606,379.127,383.649,388.171,392.725,397.334,401.987,406.68,411.376,416.042,420.672,425.239,429.755,434.193,438.565,442.871,447.093,451.215,455.235,459.153,462.962,466.648,470.232,473.72,477.135,480.41,483.596,486.671,489.666,492.582,495.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polynesia,Total Population - Both sexes,1000 persons,241.506,248.62,255.322,261.68,267.685,273.494,279.273,285.211,291.63,298.735,306.796,315.899,325.978,336.733,347.684,358.533,369.185,379.678,389.773,399.268,408.004,415.887,422.951,429.466,435.779,442.124,448.584,455.114,461.787,468.669,475.78,483.202,490.934,498.806,506.649,514.304,521.733,528.986,536.083,543.041,549.965,556.791,563.52,570.19,576.837,583.488,590.145,596.725,603.306,609.856,616.405,623.013,629.569,635.816,641.335,645.878,649.348,651.851,653.666,655.233,656.837,658.549,660.393,662.372,664.576,667.052,669.736,672.758,676.096,679.771,683.786,688.121,692.801,697.682,702.634,707.586,712.48,717.292,722.107,726.861,731.623,736.35,741.059,745.701,750.28,754.832,759.303,763.707,768.055,772.312,776.492,780.551,784.51,788.375,792.101,795.698,799.143,802.421,805.59,808.546,811.344,813.963,816.405,818.667,820.788,822.763,824.601,826.292,827.888,829.364,830.731,831.995,833.18,834.259,835.265,836.185,837.029,837.82,838.502,839.079,839.56,839.937,840.197,840.335,840.34,840.207,839.92,839.465,838.886,838.112,837.179,836.102,834.849,833.436,831.854,830.132,828.253,826.207,824.051,821.747,819.314,816.758,814.105,811.283,808.364,805.331,802.215,798.945,795.611,792.155,788.612
Polynesia,Total Population - Male,1000 persons,124.273,127.784,131.096,134.164,137.034,139.82,142.589,145.425,148.502,151.98,155.957,160.502,165.536,170.96,176.505,182.052,187.52,192.912,198.14,203.1,207.673,211.842,215.619,219.105,222.504,225.901,229.339,232.783,236.36,240.062,243.965,248.117,252.46,256.946,261.342,265.545,269.533,273.331,276.953,280.496,283.983,287.384,290.728,294.047,297.337,300.618,303.97,307.261,310.566,313.77,316.915,320.011,323.008,325.795,328.227,330.219,331.747,332.817,333.575,334.177,334.786,335.407,336.058,336.759,337.618,338.643,339.875,341.318,342.944,344.764,346.725,348.839,351.114,353.493,355.894,358.311,360.674,363.019,365.337,367.636,369.926,372.238,374.518,376.75,378.97,381.165,383.354,385.505,387.595,389.677,391.711,393.71,395.659,397.558,399.426,401.205,402.931,404.586,406.191,407.691,409.098,410.453,411.715,412.911,414.019,415.072,416.068,416.99,417.875,418.705,419.466,420.192,420.851,421.489,422.073,422.633,423.14,423.618,424.05,424.42,424.752,424.998,425.199,425.352,425.42,425.399,425.301,425.14,424.893,424.542,424.1,423.598,422.994,422.324,421.542,420.695,419.751,418.761,417.679,416.536,415.325,414.06,412.725,411.307,409.861,408.343,406.771,405.148,403.466,401.74,399.976
Polynesia,Total Population - Female,1000 persons,117.24,120.812,124.255,127.506,130.629,133.664,136.695,139.79,143.093,146.73,150.834,155.421,160.42,165.762,171.17,176.487,181.687,186.755,191.622,196.149,200.319,204.022,207.321,210.346,213.271,216.2,219.22,222.289,225.412,228.577,231.797,235.095,238.443,241.855,245.287,248.746,252.19,255.632,259.106,262.542,265.975,269.38,272.778,276.143,279.507,282.844,286.16,289.454,292.738,296.07,299.474,302.969,306.569,310.006,313.101,315.653,317.608,319.02,320.099,321.038,322.022,323.122,324.322,325.603,326.949,328.371,329.861,331.44,333.122,335.005,337.053,339.274,341.664,344.188,346.736,349.29,351.811,354.308,356.77,359.225,361.677,364.112,366.534,368.956,371.313,373.66,375.955,378.222,380.459,382.626,384.762,386.835,388.842,390.795,392.667,394.468,396.207,397.838,399.401,400.876,402.233,403.497,404.686,405.748,406.738,407.653,408.499,409.284,409.993,410.668,411.259,411.801,412.307,412.757,413.178,413.546,413.881,414.192,414.446,414.656,414.819,414.911,414.979,414.988,414.913,414.797,414.593,414.32,413.987,413.567,413.078,412.495,411.852,411.103,410.309,409.43,408.479,407.442,406.362,405.207,403.974,402.694,401.38,399.971,398.511,397,395.438,393.806,392.122,390.4,388.626
Polynesia,Rural population,1000 persons,186.253,190.069,193.545,196.674,199.448,201.937,204.225,207.373,211.037,215.125,219.826,225.192,231.107,237.082,242.856,248.286,253.324,258.083,262.41,266.142,269.203,271.879,274.67,277.118,279.359,281.591,283.853,286.244,289.297,292.408,295.549,298.658,301.853,305.009,308.13,311.082,313.798,316.456,319.041,321.827,324.659,327.414,330.231,333.088,335.981,338.883,341.815,344.258,346.545,348.859,351.313,354.106,357.348,359.687,361.238,362.59,363.725,364.71,365.57,366.337,367.067,367.711,368.416,370.441,372.795,375.359,378.143,381.139,384.165,387.051,389.648,391.923,393.944,395.771,397.508,399.246,400.981,402.698,404.417,406.102,407.791,409.477,411.121,412.716,414.169,415.466,416.575,417.488,418.207,418.725,419.035,419.126,418.98,418.603,418.059,417.356,416.534,415.575,414.484,413.292,412.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polynesia,Urban population,1000 persons,55.746,58.976,62.211,65.463,68.776,72.185,75.75,78.652,81.494,84.634,88.129,92.045,96.376,101.303,106.631,112.128,117.776,123.485,129.177,134.836,140.435,145.541,149.721,153.669,157.546,161.389,165.207,168.899,172.048,175.393,179.061,183.139,187.549,192.213,196.948,201.69,206.501,211.198,215.773,219.986,223.947,227.745,231.288,234.638,237.984,241.424,244.984,249.077,253.389,257.636,261.653,265.273,268.338,272.052,276.035,279.58,282.636,285.205,287.471,289.678,292.006,294.489,297.009,298.426,299.814,301.388,303.192,305.232,307.4,309.572,311.603,313.427,315.125,316.786,318.576,320.623,322.961,325.535,328.297,331.203,334.166,337.182,340.267,343.417,346.61,349.848,353.13,356.44,359.787,363.154,366.583,370.057,373.566,377.12,380.648,384.093,387.5,390.822,394.083,397.302,400.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
