Year,Month,Day,Day_num,Last_day_value,Today_value
2016,2,2016/2/15,42415 ,-465.1239982,-468.648331
2016,2,2016/2/16,42416 ,-468.648331,-464.8933973
2016,2,2016/2/17,42417 ,-464.8933973,-466.472168
2016,2,2016/2/18,42418 ,-466.472168,-467.164344
2016,2,2016/2/19,42419 ,-467.164344,-465.7763934
2016,2,2016/2/22,42422 ,-465.7763934,-460.962581
2016,2,2016/2/23,42423 ,-460.962581,-456.2535382
2016,2,2016/2/24,42424 ,-456.2535382,-450.8555285
2016,2,2016/2/25,42425 ,-450.8555285,-456.67843
2016,2,2016/2/26,42426 ,-456.67843,-452.0854666
2016,2,2016/2/29,42429 ,-452.0854666,-454.223921
2016,3,2016/3/1,42430 ,-454.223921,-450.5666329
2016,3,2016/3/2,42431 ,-450.5666329,-444.4536257
2016,3,2016/3/3,42432 ,-444.4536257,-440.8121896
2016,3,2016/3/4,42433 ,-440.8121896,-429.7032914
2016,3,2016/3/7,42436 ,-429.7032914,-434.6584293
2016,3,2016/3/8,42437 ,-434.6584293,-439.2239034
2016,3,2016/3/9,42438 ,-439.2239034,-441.174706
2016,3,2016/3/10,42439 ,-441.174706,-440.3678759
2016,3,2016/3/11,42440 ,-440.3678759,-440.3811625
2016,3,2016/3/14,42443 ,-440.3811625,-443.7152498
2016,3,2016/3/15,42444 ,-443.7152498,-436.6113903
2016,3,2016/3/16,42445 ,-436.6113903,-439.9774458
2016,3,2016/3/17,42446 ,-439.9774458,-438.8542698
2016,3,2016/3/18,42447 ,-438.8542698,-442.1848078
2016,3,2016/3/21,42450 ,-442.1848078,-436.024376
2016,3,2016/3/22,42451 ,-436.024376,-433.4707499
2016,3,2016/3/23,42452 ,-433.4707499,-432.9809868
2016,3,2016/3/24,42453 ,-432.9809868,-425.3004202
2016,3,2016/3/25,42454 ,-425.3004202,-423.0967468
2016,3,2016/3/28,42457 ,-423.0967468,-418.3377002
2016,3,2016/3/29,42458 ,-418.3377002,-419.9496263
2016,3,2016/3/30,42459 ,-419.9496263,-419.2733447
2016,3,2016/3/31,42460 ,-419.2733447,-420.3012783
2016,4,2016/4/1,42461 ,-420.3012783,-422.8855866
2016,4,2016/4/5,42465 ,-422.8855866,-422.3850957
2016,4,2016/4/6,42466 ,-422.3850957,-410.6477483
2016,4,2016/4/7,42467 ,-410.6477483,-414.0453906
2016,4,2016/4/8,42468 ,-414.0453906,-418.4074416
2016,4,2016/4/11,42471 ,-418.4074416,-424.2134022
2016,4,2016/4/12,42472 ,-424.2134022,-423.1526513
2016,4,2016/4/13,42473 ,-423.1526513,-425.7562167
2016,4,2016/4/14,42474 ,-425.7562167,-425.1599672
2016,4,2016/4/15,42475 ,-425.1599672,-423.078082
2016,4,2016/4/18,42478 ,-423.078082,-424.4113059
2016,4,2016/4/19,42479 ,-424.4113059,-424.918492
2016,4,2016/4/20,42480 ,-424.918492,-427.5657878
2016,4,2016/4/21,42481 ,-427.5657878,-425.5548085
2016,4,2016/4/22,42482 ,-425.5548085,-418.4404634
2016,4,2016/4/25,42485 ,-418.4404634,-421.1841524
2016,4,2016/4/26,42486 ,-421.1841524,-421.7977438
2016,4,2016/4/27,42487 ,-421.7977438,-420.7236288
2016,4,2016/4/28,42488 ,-420.7236288,-419.3055652
2016,4,2016/4/29,42489 ,-419.3055652,-414.4565818
2016,5,2016/5/3,42493 ,-414.4565818,-405.1011207
2016,5,2016/5/4,42494 ,-405.1011207,-408.9667233
2016,5,2016/5/5,42495 ,-408.9667233,-407.4327744
2016,5,2016/5/6,42496 ,-407.4327744,-412.5223025
