Day,Year,Month,Day_num,Last_day_value,Today_value
2016/11/17,2016,11,42691,3.410376086833332,3.677846671
2016/11/18,2016,11,42692,3.441478989183332,3.7056058660000004
2016/11/21,2016,11,42695,3.4622723848833328,3.346148727
2016/11/22,2016,11,42696,3.4845703306666658,3.213407319
2016/11/23,2016,11,42697,3.514010098049999,4.025785529
2016/11/25,2016,11,42699,3.5357699958166653,3.736542768
2016/11/28,2016,11,42702,3.5420708686999984,3.377453281
2016/11/29,2016,11,42703,3.5603092498833315,3.6797347019999997
2016/11/30,2016,11,42704,3.5960386653666645,4.7863961889999995
2016/12/1,2016,12,42705,3.5503040366666645,0.04627512
2016/12/2,2016,12,42706,3.4913844878166644,-0.646000329
2016/12/5,2016,12,42709,3.4065167265499974,-0.928015175
2016/12/6,2016,12,42710,3.329141686966664,-1.210815507
2016/12/7,2016,12,42711,3.228274401149997,-1.874211808
2016/12/8,2016,12,42712,3.1349425946166636,-1.571753626
2016/12/9,2016,12,42713,3.0269240156499975,-2.500750478
2016/12/12,2016,12,42716,2.9124450050166644,-2.647614665
2016/12/13,2016,12,42717,2.7973499715166645,-2.989599253
2016/12/14,2016,12,42718,2.6974058922499977,-2.442866725
2016/12/15,2016,12,42719,2.5958927115666643,-2.9454136589999997
2016/12/16,2016,12,42720,2.4950246932666644,-3.271305954
2016/12/19,2016,12,42723,2.3958183554333314,-2.927633303
2016/12/20,2016,12,42724,2.298081017799998,-2.654826549
2016/12/21,2016,12,42725,2.2033755205166647,-2.665830788
2016/12/22,2016,12,42726,2.096916132349998,-3.26833529
2016/12/23,2016,12,42727,1.9988399592666646,-3.157064428
2016/12/27,2016,12,42731,1.9040604213666645,-3.1596314989999996
2016/12/28,2016,12,42732,1.7826851099333312,-2.968502333
2016/12/29,2016,12,42733,1.649232073733331,-3.1900547230000003
2016/12/30,2016,12,42734,1.5101555088833314,-3.028805282
2017/1/3,2017,1,42738,1.3759288573166648,-3.325382365
2017/1/4,2017,1,42739,1.2410904332499981,-3.284659964
2017/1/5,2017,1,42740,1.1123414958833315,-3.198658277
2017/1/6,2017,1,42741,0.9781807684999981,-3.3166092469999997
2017/1/9,2017,1,42744,0.8598256537666649,-2.646285717
2017/1/10,2017,1,42745,0.7481032320333315,-2.032362778
2017/1/11,2017,1,42746,0.6442154817999982,-1.894851876
2017/1/12,2017,1,42747,0.5397357700166648,-1.987978791
2017/1/13,2017,1,42748,0.43560398038333153,-1.9980561730000002
2017/1/17,2017,1,42752,0.3264755680999982,-2.077929721
2017/1/18,2017,1,42753,0.2091977900999982,-2.414205885
2017/1/19,2017,1,42754,0.09436441928333152,-2.308584375
2017/1/20,2017,1,42755,-0.015679647833335145,-2.734842562
2017/1/23,2017,1,42758,-0.1370239615666685,-3.23137529
2017/1/24,2017,1,42759,-0.26534796103333513,-3.490407643
2017/1/25,2017,1,42760,-0.4010151081166685,-3.631253243
2017/1/26,2017,1,42761,-0.5295661862500018,-3.389685136
2017/1/27,2017,1,42762,-0.6533473405166687,-3.203083258
2017/1/30,2017,1,42765,-0.7270323194333354,-3.1277345739999998
2017/1/31,2017,1,42766,-0.8014041584333353,-3.1247004489999997
2017/2/1,2017,2,42767,-0.8396311508166686,-0.884676487
2017/2/2,2017,2,42768,-0.8894469314166688,-1.2704176740000002
2017/2/3,2017,2,42769,-0.9397307531500021,-1.843685698
2017/2/6,2017,2,42772,-0.9719918620333355,-1.627500851
2017/2/7,2017,2,42773,-1.028594720300002,-2.065480499
2017/2/8,2017,2,42774,-1.1180313817000023,-1.940962078
2017/2/9,2017,2,42775,-1.2016301968333354,-1.596454095
2017/2/10,2017,2,42776,-1.297102794300002,-1.7082937040000001
2017/2/13,2017,2,42779,-1.3952811684666686,-1.943438305
2017/2/14,2017,2,42780,-1.4948905586666688,-1.940041603
2017/2/15,2017,2,42781,-1.5845788454333354,-1.703450535
2017/2/16,2017,2,42782,-1.6881252213500022,-2.507176689
2017/2/17,2017,2,42783,-1.784215729300002,-2.41928175
2017/2/21,2017,2,42787,-1.8809792258166689,-2.592402472
2017/2/22,2017,2,42788,-1.991575748916669,-2.610005857
2017/2/23,2017,2,42789,-2.100092742783336,-2.774476864
2017/2/24,2017,2,42790,-2.201839917366669,-2.727377194
2017/2/27,2017,2,42793,-2.3061827505333357,-2.5808352880000003
2017/2/28,2017,2,42794,-2.4410905188666683,-3.308069911
2017/3/1,2017,3,42795,-2.5205028239666682,-4.718463186
2017/3/2,2017,3,42796,-2.592054309266668,-4.939089447
2017/3/3,2017,3,42797,-2.6649508045333343,-5.301804891000001
2017/3/6,2017,3,42800,-2.7254230147666676,-4.839148121
2017/3/7,2017,3,42801,-2.7717556600166673,-4.654170523
2017/3/8,2017,3,42802,-2.8233024659166674,-4.66456198
2017/3/9,2017,3,42803,-2.857137251650001,-4.530837622
2017/3/10,2017,3,42804,-2.8927039349333348,-4.781615662
2017/3/13,2017,3,42807,-2.920402486866668,-4.651512369
2017/3/14,2017,3,42808,-2.9540928287500012,-4.464287238
2017/3/15,2017,3,42809,-2.993489842200001,-5.309234466
2017/3/16,2017,3,42810,-3.028696778200001,-5.383722113999999
2017/3/17,2017,3,42811,-3.072581203533334,-5.560698822999999
2017/3/20,2017,3,42814,-3.1194655933666677,-5.467889939
2017/3/21,2017,3,42815,-3.1725082653333345,-5.848391106
2017/3/22,2017,3,42816,-3.215812243700001,-5.866573992
2017/3/23,2017,3,42817,-3.2596510444500013,-5.787392473
2017/3/24,2017,3,42818,-3.3067003957833347,-5.982592578999999
2017/3/27,2017,3,42821,-3.355557479600001,-5.899927362000001
2017/3/28,2017,3,42822,-3.403510758716668,-6.06725147
2017/3/29,2017,3,42823,-3.4526815432833344,-5.979052356
2017/3/30,2017,3,42824,-3.4933191610500014,-5.7636394310000005
2017/3/31,2017,3,42825,-3.5301431899000013,-5.494101695
2017/4/3,2017,4,42828,-3.5742179286000013,-5.843142599
2017/4/4,2017,4,42829,-3.6184484097333347,-5.970438115
2017/4/5,2017,4,42830,-3.6734542417500013,-5.946635637999999
2017/4/6,2017,4,42831,-3.737531301366668,-5.876986355
2017/4/7,2017,4,42832,-3.799146480116668,-5.591762601
2017/4/10,2017,4,42835,-3.861940966966668,-5.755648002
2017/4/11,2017,4,42836,-3.9208662891166677,-5.533575502000001
2017/4/12,2017,4,42837,-3.9933878078333347,-6.429220844
2017/4/13,2017,4,42838,-4.053819360966668,-6.0400990729999995
2017/4/17,2017,4,42842,-4.120704998700001,-6.321722639
2017/4/18,2017,4,42843,-4.187922869566667,-6.767914814
2017/4/19,2017,4,42844,-4.240975925600001,-6.414558652
2017/4/20,2017,4,42845,-4.286636272983333,-6.230028486
2017/4/21,2017,4,42846,-4.3286485962,-6.151992636
2017/4/24,2017,4,42849,-4.3822137341,-6.60359341
2017/4/25,2017,4,42850,-4.435768474783332,-6.416367698999999
2017/4/26,2017,4,42851,-4.485132877416666,-6.089598732000001
2017/4/27,2017,4,42852,-4.52836749675,-5.718777609
2017/4/28,2017,4,42853,-4.615412052916667,-6.107349857000001
2017/5/1,2017,5,42856,-4.68506000435,-5.44929476
2017/5/2,2017,5,42857,-4.745582492316667,-5.475034976
2017/5/3,2017,5,42858,-4.8047489533166665,-5.177488511
2017/5/4,2017,5,42859,-4.864956349083333,-5.677924245
2017/5/5,2017,5,42860,-4.928757655583334,-5.769040467999999
2017/5/8,2017,5,42863,-5.0004127241333345,-5.895758207999999
2017/5/9,2017,5,42864,-5.0628963547,-5.457311538
2017/5/10,2017,5,42865,-5.122634946700001,-5.527753825
2017/5/11,2017,5,42866,-5.186435900616668,-5.768098837999999
2017/5/12,2017,5,42867,-5.25421400245,-5.770136645
2017/5/15,2017,5,42870,-5.3149201001,-6.149542547999999
2017/5/16,2017,5,42871,-5.380431496416667,-6.349965528999999
2017/5/17,2017,5,42872,-5.442999049033333,-6.346455628999999
2017/5/18,2017,5,42873,-5.4991695679833335,-5.980236994
2017/5/19,2017,5,42874,-5.546255824850001,-5.5996522760000005
2017/5/22,2017,5,42877,-5.603655528883334,-6.171359436
2017/5/23,2017,5,42878,-5.667328269633334,-6.4011997329999994
2017/5/24,2017,5,42879,-5.730140184633333,-7.0767848110000005
2017/5/25,2017,5,42880,-5.78136706215,-7.7920758370000005
2017/5/26,2017,5,42881,-5.832007778466666,-7.977532426000001
2017/5/30,2017,5,42885,-5.877370046216666,-8.023540956
2017/5/31,2017,5,42886,-5.9202205937666665,-7.410180974
2017/6/1,2017,6,42887,-5.922186507116666,-4.772125324
2017/6/2,2017,6,42888,-5.9280461035,-5.016137763
2017/6/5,2017,6,42891,-5.9359609855,-5.005730542
2017/6/6,2017,6,42892,-5.9426267776,-5.181563188
2017/6/7,2017,6,42893,-5.9438003530333345,-4.721926895
2017/6/8,2017,6,42894,-5.939028498933334,-4.1779759919999995
2017/6/9,2017,6,42895,-5.919603933816666,-4.1437605589999995
2017/6/12,2017,6,42898,-5.901685004383333,-4.308586348
2017/6/13,2017,6,42899,-5.87933437275,-4.219660925
2017/6/14,2017,6,42900,-5.866093187883334,-4.673418847
2017/6/15,2017,6,42901,-5.847750667533334,-4.747839885
2017/6/16,2017,6,42902,-5.838608048966667,-5.318016878
2017/6/19,2017,6,42905,-5.833330551083334,-5.4707426
2017/6/20,2017,6,42906,-5.8307664704499995,-5.828747741
2017/6/21,2017,6,42907,-5.821726286566666,-5.357516329
2017/6/22,2017,6,42908,-5.802340592549999,-4.904109828999999
2017/6/23,2017,6,42909,-5.793258121333333,-5.434104082999999
2017/6/26,2017,6,42912,-5.78764394995,-5.426789147999999
2017/6/27,2017,6,42913,-5.774811260316667,-4.724140317
2017/6/28,2017,6,42914,-5.759167247166667,-4.90450181
2017/6/29,2017,6,42915,-5.7330075600166674,-4.400856886000001
2017/6/30,2017,6,42916,-5.7103652915000005,-4.588099527
2017/7/3,2017,7,42919,-5.66956081135,-3.428717546
2017/7/5,2017,7,42921,-5.632910178016667,-3.3927246010000003
2017/7/6,2017,7,42922,-5.5900682193,-3.1851304789999997
2017/7/7,2017,7,42923,-5.5540006598166665,-3.369521933
2017/7/10,2017,7,42926,-5.500938314533333,-3.245480127
2017/7/11,2017,7,42927,-5.449597413316667,-2.959645
2017/7/12,2017,7,42928,-5.400395107816667,-3.369584309
2017/7/13,2017,7,42929,-5.334331110583334,-2.80407498
2017/7/14,2017,7,42930,-5.277593104333334,-3.010278277
2017/7/17,2017,7,42933,-5.223777700816668,-3.001104275
2017/7/18,2017,7,42934,-5.171469798033335,-3.0135184689999996
2017/7/19,2017,7,42935,-5.116075478383336,-3.2799342310000004
2017/7/20,2017,7,42936,-5.064377930683336,-3.314514837
2017/7/21,2017,7,42937,-5.026989795750002,-3.846310636
2017/7/24,2017,7,42940,-4.9890437738500015,-3.442016295
2017/7/25,2017,7,42941,-4.942871959100002,-3.337040972
2017/7/26,2017,7,42942,-4.914088913616669,-3.7223120310000004
2017/7/27,2017,7,42943,-4.883964826083335,-3.667589724
2017/7/28,2017,7,42944,-4.853055710883336,-3.322941599
2017/7/31,2017,7,42947,-4.812074007400002,-3.219022036
2017/8/1,2017,8,42948,-4.8239126430000026,-6.479358604
2017/8/2,2017,8,42949,-4.8307724598833355,-6.307347221000001
2017/8/3,2017,8,42950,-4.849442767583336,-6.57753
2017/8/4,2017,8,42951,-4.868092035883336,-6.6467099229999995
2017/8/7,2017,8,42954,-4.884666594200002,-6.762572337000001
2017/8/8,2017,8,42955,-4.898061306766669,-6.573819399
2017/8/9,2017,8,42956,-4.904214563300003,-6.51873794
2017/8/10,2017,8,42957,-4.909059726200003,-6.640675302999999
2017/8/11,2017,8,42958,-4.915358354733337,-6.724373341000001
2017/8/14,2017,8,42961,-4.9374469106166705,-7.3055503470000005
2017/8/15,2017,8,42962,-4.9754864775833365,-7.882026294
2017/8/16,2017,8,42963,-5.004175287166671,-7.892688011000001
2017/8/17,2017,8,42964,-5.026632238333337,-7.748616802999999
2017/8/18,2017,8,42965,-5.032113566833337,-7.405664521
2017/8/21,2017,8,42968,-5.029087857166671,-7.610533257
2017/8/22,2017,8,42969,-5.019104839266671,-7.378551352000001
2017/8/23,2017,8,42970,-5.0038014283000045,-7.105336297999999
2017/8/24,2017,8,42971,-4.995567902933337,-6.916169452
2017/8/25,2017,8,42972,-5.028163434966671,-6.727857246
2017/8/28,2017,8,42975,-5.05569593436667,-6.6680877270000005
2017/8/29,2017,8,42976,-5.083443773016671,-6.6706008610000005
2017/8/30,2017,8,42977,-5.103878806600005,-6.407665203
2017/8/31,2017,8,42978,-5.138308947400005,-6.787735343
2017/9/1,2017,9,42979,-5.151547301466673,-4.972277236
2017/9/5,2017,9,42983,-5.16140841303334,-4.735427253
2017/9/6,2017,9,42984,-5.171364548833339,-4.9059544960000006
2017/9/7,2017,9,42985,-5.188726849200005,-5.261398947
2017/9/8,2017,9,42986,-5.188216825100005,-4.642817401
2017/9/11,2017,9,42989,-5.190933116616672,-4.910817376000001
2017/9/12,2017,9,42990,-5.178462647716672,-4.569788743999999
2017/9/13,2017,9,42991,-5.159176208400006,-4.313556241000001
2017/9/14,2017,9,42992,-5.129158473750007,-4.027683662
2017/9/15,2017,9,42993,-5.110112306283339,-4.214746281
2017/9/18,2017,9,42996,-5.100671048750005,-4.337634377
2017/9/19,2017,9,42997,-5.077287122800005,-4.031068526
2017/9/20,2017,9,42998,-5.044724556450005,-3.473035167
2017/9/21,2017,9,42999,-5.019046030683339,-3.1834287710000004
2017/9/22,2017,9,43000,-4.985502094083339,-2.891865614
2017/9/25,2017,9,43003,-4.962868365000006,-3.042833141
2017/9/26,2017,9,43004,-4.934862919800006,-2.907772815
2017/9/27,2017,9,43005,-4.918139582750006,-2.4253173230000002
2017/9/28,2017,9,43006,-4.908356896883339,-2.8057634489999996
2017/9/29,2017,9,43007,-4.903513959966673,-2.894554264
2017/10/2,2017,10,43010,-4.956357900133339,-6.540158343
2017/10/3,2017,10,43011,-5.0103577578666725,-6.4854715910000005
2017/10/4,2017,10,43012,-5.072319910483339,-6.677374157000001
2017/10/5,2017,10,43013,-5.135010819250005,-7.131038835
2017/10/6,2017,10,43014,-5.207775501200006,-7.169955897
2017/10/9,2017,10,43017,-5.2689564267333395,-6.681133808999999
2017/10/10,2017,10,43018,-5.326621596466674,-6.461014458999999
2017/10/11,2017,10,43019,-5.385417091216673,-6.541248154
2017/10/12,2017,10,43020,-5.445186665466673,-6.8661086860000005
2017/10/13,2017,10,43021,-5.503706911366674,-6.825729591
2017/10/16,2017,10,43024,-5.565244325900007,-7.538555508
2017/10/17,2017,10,43025,-5.622205624850007,-6.859694232000001
2017/10/18,2017,10,43026,-5.677820442316674,-6.67393002
2017/10/19,2017,10,43027,-5.733379811616674,-7.055874189
2017/10/20,2017,10,43028,-5.7796715388166735,-6.445093356
2017/10/23,2017,10,43031,-5.828662056166674,-6.26237264
2017/10/24,2017,10,43032,-5.874138670050007,-5.947618868999999
2017/10/25,2017,10,43033,-5.858058931600008,-5.514574297
2017/10/26,2017,10,43034,-5.8497205977833415,-5.807047192000001
2017/10/27,2017,10,43035,-5.836949894200007,-5.811287785
2017/10/30,2017,10,43038,-5.819471434066673,-5.598002315
2017/10/31,2017,10,43039,-5.803703810300007,-5.8165149110000005
2017/11/1,2017,11,43040,-5.74195813968334,-2.869079162
2017/11/2,2017,11,43041,-5.678313383783341,-2.7000525860000004
2017/11/3,2017,11,43042,-5.611383492300007,-2.624881814
2017/11/6,2017,11,43045,-5.537191301516674,-2.272841894
2017/11/7,2017,11,43046,-5.46305150113334,-2.857162324
2017/11/8,2017,11,43047,-5.38712904258334,-3.326678781
2017/11/9,2017,11,43048,-5.307120973700007,-3.0922038780000003
2017/11/10,2017,11,43049,-5.23811108608334,-3.608023546
2017/11/13,2017,11,43052,-5.184494368633341,-4.188661474
2017/11/14,2017,11,43053,-5.143232418150007,-5.134816228
2017/11/15,2017,11,43054,-5.102652372366674,-4.943748605
2017/11/16,2017,11,43055,-5.033737520916675,-2.9704452110000004
2017/11/17,2017,11,43056,-4.967648554350007,-2.950831458
2017/11/20,2017,11,43059,-4.905356319200008,-2.990323137
2017/11/21,2017,11,43060,-4.856862875950008,-3.758481132
2017/11/22,2017,11,43061,-4.801966488200008,-3.3768175960000004
2017/11/24,2017,11,43063,-4.7569844617833414,-3.708743618
2017/11/27,2017,11,43066,-4.705068373616674,-3.6727700530000003
2017/11/28,2017,11,43067,-4.689191194833341,-4.019646509
2017/11/29,2017,11,43068,-4.673726221366674,-3.807528845
2017/11/30,2017,11,43069,-4.654948155700007,-3.779270556
2017/12/1,2017,12,43070,-4.619353320250007,-3.12570882
2017/12/4,2017,12,43073,-4.6007685354500065,-3.527730313
2017/12/5,2017,12,43074,-4.5761424762000065,-3.433253821
2017/12/6,2017,12,43075,-4.569716289150007,-4.184217521
2017/12/7,2017,12,43076,-4.55072000073334,-3.173778936
2017/12/8,2017,12,43077,-4.533768654316673,-3.0106028769999997
2017/12/11,2017,12,43080,-4.51874658313334,-3.31342201
2017/12/12,2017,12,43081,-4.502560202083341,-3.366451514
2017/12/13,2017,12,43082,-4.493096812650007,-3.46326516
2017/12/14,2017,12,43083,-4.497146991333341,-3.716045888
2017/12/15,2017,12,43084,-4.515203923566673,-4.266844705
2017/12/18,2017,12,43087,-4.525647029500007,-3.51845197
2017/12/19,2017,12,43088,-4.53582569308334,-3.6535529560000004
2017/12/20,2017,12,43089,-4.55134474833334,-3.83891613
2017/12/21,2017,12,43090,-4.569253107750006,-3.499818888
2017/12/22,2017,12,43091,-4.582534310750007,-3.602635629
2017/12/26,2017,12,43095,-4.594158773200006,-3.592022011
2017/12/27,2017,12,43096,-4.5485281027666735,-3.802318117
2017/12/28,2017,12,43097,-4.502798248416673,-3.74168033
2017/12/29,2017,12,43098,-4.461085604766675,-4.174615538
2018/1/2,2018,1,43102,-4.364898181766674,-1.359793455
2018/1/3,2018,1,43103,-4.262553523616673,-1.0292764079999999
2018/1/4,2018,1,43104,-4.174864727850006,-1.4198060630000002
2018/1/5,2018,1,43105,-4.09136578563334,-1.451077926
2018/1/8,2018,1,43108,-3.996000461966674,-0.8193287340000001
2018/1/9,2018,1,43109,-3.9013361141333407,-1.1862478159999998
2018/1/10,2018,1,43110,-3.8048693712000072,-1.037725015
2018/1/11,2018,1,43111,-3.6909660024333406,-0.7043533820000001
2018/1/12,2018,1,43112,-3.5901516254833408,-0.810831615
2018/1/16,2018,1,43116,-3.497930828950007,-1.140682228
2018/1/17,2018,1,43117,-3.403300389250007,-1.378047807
2018/1/18,2018,1,43118,-3.3135440723333405,-1.0597143409999998
2018/1/19,2018,1,43119,-3.234940730950007,-1.546172157
2018/1/22,2018,1,43122,-3.1692388190666736,-2.0055041559999998
2018/1/23,2018,1,43123,-3.109792528016674,-1.947796834
2018/1/24,2018,1,43124,-3.0468057829500075,-2.027842488
2018/1/25,2018,1,43125,-2.9793328250000073,-1.7629103080000001
2018/1/26,2018,1,43126,-2.9194455336333407,-2.0047648330000003
2018/1/29,2018,1,43129,-2.8333439732833403,-0.65042129
2018/1/30,2018,1,43130,-2.802607145966674,-1.024869523
2018/1/31,2018,1,43131,-2.7826322544000073,-1.501559092
2018/2/1,2018,2,43132,-2.8434441831000075,-6.2735975360000005
2018/2/2,2018,2,43133,-2.8991322360333407,-5.61412507
2018/2/5,2018,2,43136,-2.9217755073833405,-4.215758605
2018/2/6,2018,2,43137,-2.925422209766674,-3.5454809239999996
2018/2/7,2018,2,43138,-2.9259853003833407,-3.125989315
2018/2/8,2018,2,43139,-2.896682955583341,-1.8498828580000002
2018/2/9,2018,2,43140,-2.8678330734166746,-2.457668544
2018/2/12,2018,2,43143,-2.8311164449500077,-2.93181852
2018/2/13,2018,2,43144,-2.795350887533341,-2.79781516
2018/2/14,2018,2,43145,-2.7676270736166746,-1.307016376
2018/2/15,2018,2,43146,-2.7510715005333415,-1.957497073
2018/2/16,2018,2,43147,-2.730234328200008,-1.740092797
2018/2/20,2018,2,43151,-2.7160840866000076,-2.9094666360000003
2018/2/21,2018,2,43152,-2.7035016543166743,-2.621871659
2018/2/22,2018,2,43153,-2.6911259377333407,-2.966200623
2018/2/23,2018,2,43154,-2.6842950050500076,-3.262914092
2018/2/26,2018,2,43157,-2.6799200999666737,-3.7571522039999996
2018/2/27,2018,2,43158,-2.6827809118166734,-3.9791775560000002
2018/2/28,2018,2,43159,-2.681863788000007,-3.724243127
2018/3/1,2018,3,43160,-2.7128684560333403,-4.985988902
2018/3/2,2018,3,43161,-2.74585449918334,-5.506892902000001
2018/3/5,2018,3,43164,-2.7796347554166734,-5.460069195
2018/3/6,2018,3,43165,-2.80537724043334,-5.728766622
2018/3/7,2018,3,43166,-2.8542608553333406,-6.10679583
2018/3/8,2018,3,43167,-2.924305802466674,-7.213299705
2018/3/9,2018,3,43168,-2.99157833698334,-7.3497740810000005
2018/3/12,2018,3,43171,-3.06062506418334,-7.509255146
2018/3/13,2018,3,43172,-3.13390994713334,-7.860358137
2018/3/14,2018,3,43173,-3.1945595334000063,-7.355021064
2018/3/15,2018,3,43174,-3.241640460266673,-7.091700317000001
2018/3/16,2018,3,43175,-3.2920193833000067,-6.541187352000001
2018/3/19,2018,3,43178,-3.335527732466673,-6.264053906
2018/3/20,2018,3,43179,-3.3706473434333395,-5.946092788
2018/3/21,2018,3,43180,-3.4020851390833395,-5.386086627
2018/3/22,2018,3,43181,-3.428561955766673,-5.19124463
2018/3/23,2018,3,43182,-3.4458782769666727,-4.631001283
2018/3/26,2018,3,43185,-3.459107682633339,-4.596082457
2018/3/27,2018,3,43186,-3.484326660933339,-5.254819028
2018/3/28,2018,3,43187,-3.5094618436500054,-5.682726501
2018/3/29,2018,3,43188,-3.577578929466672,-5.446818604
2018/4/2,2018,4,43192,-3.586655521266672,-1.5738719159999999
2018/4/3,2018,4,43193,-3.596163392300005,-1.990278325
2018/4/4,2018,4,43194,-3.622111897533338,-3.00798824
2018/4/5,2018,4,43195,-3.6604399559166714,-3.1190122369999997
2018/4/6,2018,4,43196,-3.6849227590666715,-2.655216005
2018/4/9,2018,4,43199,-3.713583152500005,-2.757348621
2018/4/10,2018,4,43200,-3.747980852733338,-2.7682153960000004
2018/4/11,2018,4,43201,-3.7770653598000044,-2.5559020390000002
2018/4/12,2018,4,43202,-3.7999428164833375,-2.5133296290000002
2018/4/13,2018,4,43203,-3.8258130416666707,-2.9302613180000003
2018/4/16,2018,4,43206,-3.859840169750004,-3.101342026
2018/4/17,2018,4,43207,-3.875469799133337,-2.48394992
2018/4/18,2018,4,43208,-3.868911457633337,-1.612003666
2018/4/19,2018,4,43209,-3.852872011983337,-0.985430095
2018/4/20,2018,4,43210,-3.813589559700004,0.32910464899999997
2018/4/23,2018,4,43213,-3.7839248772666707,0.016970638
2018/4/24,2018,4,43214,-3.736541842233337,0.838217269
2018/4/25,2018,4,43215,-3.7047213618833372,1.258807531
2018/4/26,2018,4,43216,-3.6810309974833375,0.39655234100000003
2018/4/27,2018,4,43217,-3.642445535383337,0.813568634
2018/4/30,2018,4,43220,-3.5145958384000036,1.397384283
2018/5/1,2018,5,43221,-3.3991790655000034,1.310881304
2018/5/2,2018,5,43222,-3.2946558688166703,2.055633196
2018/5/3,2018,5,43223,-3.2033984607666706,1.9299635590000002
2018/5/4,2018,5,43224,-3.1266884426666706,1.476611771
2018/5/7,2018,5,43227,-3.0716157678333373,1.454477632
2018/5/8,2018,5,43228,-2.993643955383338,2.2206402030000003
2018/5/9,2018,5,43229,-2.911135147333338,2.018709963
2018/5/10,2018,5,43230,-2.841661412366671,1.3706089380000002
2018/5/11,2018,5,43231,-2.7956517473333373,1.453563526
2018/5/14,2018,5,43234,-2.7330122469500036,1.80087295
2018/5/15,2018,5,43235,-2.6697275283000037,2.056990322
2018/5/16,2018,5,43236,-2.5834656104833376,2.2662484330000003
2018/5/17,2018,5,43237,-2.515913620483338,1.431247741
2018/5/18,2018,5,43238,-2.4421261633166713,1.4610468069999998
2018/5/21,2018,5,43241,-2.3761129731166712,0.69787732
2018/5/22,2018,5,43242,-2.3080267113500046,0.32802350199999997
2018/5/23,2018,5,43243,-2.2418772064000048,-0.010207259
2018/5/24,2018,5,43244,-2.1783822362666716,0.085455081
2018/5/25,2018,5,43245,-2.096128817000005,-0.050783746
2018/5/29,2018,5,43249,-2.012700529333338,-0.501195642
2018/5/30,2018,5,43250,-1.9313647655166717,-0.579923366
2018/5/31,2018,5,43251,-1.8394262694666716,-0.212456859
2018/6/1,2018,6,43252,-1.7472633429666717,-0.57702024
2018/6/4,2018,6,43255,-1.628942060300005,-0.114022745
2018/6/5,2018,6,43256,-1.5100595758833384,-0.216825016
2018/6/6,2018,6,43257,-1.3946755613333381,-0.586214273
2018/6/7,2018,6,43258,-1.2736583429166715,-0.599325032
2018/6/8,2018,6,43259,-1.1743229271500049,-1.3948961180000001
2018/6/11,2018,6,43262,-1.085533042483338,-1.764307237
2018/6/12,2018,6,43263,-1.017481476233338,-2.458093377
2018/6/13,2018,6,43264,-0.9594167685333379,-2.7801714439999996
2018/6/14,2018,6,43265,-0.9041915610333379,-2.632580338
2018/6/15,2018,6,43266,-0.8786507182500045,-3.85363606
2018/6/18,2018,6,43269,-0.8404155491666713,-2.897134485
2018/6/19,2018,6,43270,-0.8137657634166712,-3.032014138
2018/6/20,2018,6,43271,-0.7853495823166712,-2.891111591
2018/6/21,2018,6,43272,-0.7535226754166711,-3.3452046139999996
2018/6/22,2018,6,43273,-0.721097051816671,-3.737189085
2018/6/25,2018,6,43276,-0.6930830628833378,-3.765979268
2018/6/26,2018,6,43277,-0.722959580116671,-3.36646295
2018/6/27,2018,6,43278,-0.7435808554166711,-3.227554843
2018/6/28,2018,6,43279,-0.755244136566671,-3.7077851089999996
2018/6/29,2018,6,43280,-0.7689077329000044,-3.938828017
2018/7/2,2018,7,43283,-0.7700322183333377,-2.7226851310000004
2018/7/3,2018,7,43284,-0.7637916620000044,-2.382915241
2018/7/5,2018,7,43286,-0.764734363916671,-2.824777511
2018/7/6,2018,7,43287,-0.7693346993666709,-2.831922166
2018/7/9,2018,7,43290,-0.7563946036833377,-1.7369238880000002
2018/7/10,2018,7,43291,-0.771911804516671,-3.861293368
2018/7/11,2018,7,43292,-0.7837952608666711,-3.814349407
2018/7/12,2018,7,43293,-0.7980984650500044,-3.3421421710000003
2018/7/13,2018,7,43294,-0.831773898916671,-3.632529698
2018/7/16,2018,7,43297,-0.877920479566671,-3.754224934
2018/7/17,2018,7,43298,-0.9605181868333378,-4.626757787
2018/7/18,2018,7,43299,-1.037542017366671,-4.6044591939999995
2018/7/19,2018,7,43300,-1.1369782319500044,-5.127955606
2018/7/20,2018,7,43301,-1.2448955596500044,-5.216232131
2018/7/23,2018,7,43304,-1.3263927686333377,-4.493280198
2018/7/24,2018,7,43305,-1.417464601916671,-4.650741363
2018/7/25,2018,7,43306,-1.525399572416671,-5.078713947
2018/7/26,2018,7,43307,-1.6295355467333377,-4.937277155
2018/7/27,2018,7,43308,-1.740603695716671,-4.608455743
2018/7/30,2018,7,43311,-1.846701668916671,-4.435914833
2018/7/31,2018,7,43312,-1.9515875524666708,-4.816541242
2018/8/1,2018,8,43313,-2.023643038066671,-2.8688515039999998
2018/8/2,2018,8,43314,-2.113036690966671,-3.1429789710000002
2018/8/3,2018,8,43315,-2.2100919550666713,-3.8046058830000002
2018/8/6,2018,8,43318,-2.3041863911500045,-4.275057227
2018/8/7,2018,8,43319,-2.375024349816671,-2.7967139939999996
2018/8/8,2018,8,43320,-2.4438978432500047,-2.331536656
2018/8/9,2018,8,43321,-2.5234996979000046,-2.719120957
2018/8/10,2018,8,43322,-2.595337209116671,-2.04400224
2018/8/13,2018,8,43325,-2.654965417583337,-2.1464447669999998
