Year,Month,Day,Day_num,Last_day_value,Today_value
2016,11,2016/11/29,42703,,3.679734702
2016,11,2016/11/30,42704,,4.786396189
2016,12,2016/12/1,42705,,0.04627512
2016,12,2016/12/2,42706,,-0.646000329
2016,12,2016/12/5,42709,,-0.928015175
2016,12,2016/12/6,42710,,-1.210815507
2016,12,2016/12/7,42711,,-1.874211808
2016,12,2016/12/8,42712,,-1.571753626
2016,12,2016/12/9,42713,,-2.500750478
2016,12,2016/12/12,42716,,-2.647614665
2016,12,2016/12/13,42717,,-2.989599253
2016,12,2016/12/14,42718,,-2.442866725
2016,12,2016/12/15,42719,,-2.945413659
2016,12,2016/12/16,42720,,-3.271305954
2016,12,2016/12/19,42723,,-2.927633303
2016,12,2016/12/20,42724,,-2.654826549
2016,12,2016/12/21,42725,,-2.665830788
2016,12,2016/12/22,42726,,-3.26833529
2016,12,2016/12/23,42727,,-3.157064428
2016,12,2016/12/27,42731,,-3.159631499
2016,12,2016/12/28,42732,,-2.968502333
2016,12,2016/12/29,42733,,-3.190054723
2016,12,2016/12/30,42734,,-3.028805282
2017,1,2017/1/3,42738,,-3.325382365
2017,1,2017/1/4,42739,,-3.284659964
2017,1,2017/1/5,42740,,-3.198658277
2017,1,2017/1/6,42741,,-3.316609247
2017,1,2017/1/9,42744,,-2.646285717
2017,1,2017/1/10,42745,,-2.032362778
2017,1,2017/1/11,42746,,-1.894851876
2017,1,2017/1/12,42747,,-1.987978791
2017,1,2017/1/13,42748,,-1.998056173
2017,1,2017/1/17,42752,,-2.077929721
2017,1,2017/1/18,42753,,-2.414205885
2017,1,2017/1/19,42754,,-2.308584375
2017,1,2017/1/20,42755,,-2.734842562
2017,1,2017/1/23,42758,,-3.23137529
2017,1,2017/1/24,42759,,-3.490407643
2017,1,2017/1/25,42760,,-3.631253243
2017,1,2017/1/26,42761,,-3.389685136
2017,1,2017/1/27,42762,,-3.203083258
2017,1,2017/1/30,42765,,-3.127734574
2017,1,2017/1/31,42766,,-3.124700449
2017,2,2017/2/1,42767,,-0.884676487
2017,2,2017/2/2,42768,,-1.270417674
2017,2,2017/2/3,42769,,-1.843685698
2017,2,2017/2/6,42772,,-1.627500851
2017,2,2017/2/7,42773,,-2.065480499
2017,2,2017/2/8,42774,,-1.940962078
2017,2,2017/2/9,42775,,-1.596454095
2017,2,2017/2/10,42776,,-1.708293704
2017,2,2017/2/13,42779,,-1.943438305
2017,2,2017/2/14,42780,,-1.940041603
2017,2,2017/2/15,42781,,-1.703450535
2017,2,2017/2/16,42782,,-2.507176689
2017,2,2017/2/17,42783,,-2.41928175
2017,2,2017/2/21,42787,,-2.592402472
2017,2,2017/2/22,42788,,-2.610005857
2017,2,2017/2/23,42789,,-2.774476864
2017,2,2017/2/24,42790,,-2.727377194
2017,2,2017/2/27,42793,,-2.580835288
2017,2,2017/2/28,42794,,-3.308069911
2017,3,2017/3/1,42795,,-4.718463186
2017,3,2017/3/2,42796,,-4.939089447
2017,3,2017/3/3,42797,,-5.301804891
2017,3,2017/3/6,42800,,-4.839148121
2017,3,2017/3/7,42801,,-4.654170523
2017,3,2017/3/8,42802,,-4.66456198
2017,3,2017/3/9,42803,,-4.530837622
2017,3,2017/3/10,42804,,-4.781615662
2017,3,2017/3/13,42807,,-4.651512369
2017,3,2017/3/14,42808,,-4.464287238
2017,3,2017/3/15,42809,,-5.309234466
2017,3,2017/3/16,42810,,-5.383722114
2017,3,2017/3/17,42811,,-5.560698823
2017,3,2017/3/20,42814,,-5.467889939
2017,3,2017/3/21,42815,,-5.848391106
2017,3,2017/3/22,42816,,-5.866573992
2017,3,2017/3/23,42817,,-5.787392473
2017,3,2017/3/24,42818,,-5.982592579
2017,3,2017/3/27,42821,,-5.899927362
2017,3,2017/3/28,42822,,-6.06725147
2017,3,2017/3/29,42823,,-5.979052356
2017,3,2017/3/30,42824,,-5.763639431
2017,3,2017/3/31,42825,,-5.494101695
2017,4,2017/4/3,42828,,-5.843142599
2017,4,2017/4/4,42829,,-5.970438115
2017,4,2017/4/5,42830,,-5.946635638
2017,4,2017/4/6,42831,,-5.876986355
2017,4,2017/4/7,42832,,-5.591762601
2017,4,2017/4/10,42835,,-5.755648002
2017,4,2017/4/11,42836,,-5.533575502
2017,4,2017/4/12,42837,,-6.429220844
2017,4,2017/4/13,42838,,-6.040099073
2017,4,2017/4/17,42842,,-6.321722639
2017,4,2017/4/18,42843,,-6.767914814
2017,4,2017/4/19,42844,,-6.414558652
2017,4,2017/4/20,42845,,-6.230028486
2017,4,2017/4/21,42846,,-6.151992636
2017,4,2017/4/24,42849,,-6.60359341
2017,4,2017/4/25,42850,,-6.416367699
2017,4,2017/4/26,42851,,-6.089598732
2017,4,2017/4/27,42852,,-5.718777609
2017,4,2017/4/28,42853,,-6.107349857
2017,5,2017/5/1,42856,,-5.44929476
2017,5,2017/5/2,42857,,-5.475034976
2017,5,2017/5/3,42858,,-5.177488511
2017,5,2017/5/4,42859,,-5.677924245
2017,5,2017/5/5,42860,,-5.769040468
2017,5,2017/5/8,42863,,-5.895758208
2017,5,2017/5/9,42864,,-5.457311538
2017,5,2017/5/10,42865,,-5.527753825
2017,5,2017/5/11,42866,,-5.768098838
2017,5,2017/5/12,42867,,-5.770136645
2017,5,2017/5/15,42870,,-6.149542548
2017,5,2017/5/16,42871,,-6.349965529
2017,5,2017/5/17,42872,,-6.346455629
2017,5,2017/5/18,42873,,-5.980236994
2017,5,2017/5/19,42874,,-5.599652276
2017,5,2017/5/22,42877,,-6.171359436
2017,5,2017/5/23,42878,,-6.401199733
2017,5,2017/5/24,42879,,-7.076784811
2017,5,2017/5/25,42880,,-7.792075837
2017,5,2017/5/26,42881,,-7.977532426
2017,5,2017/5/30,42885,,-8.023540956
2017,5,2017/5/31,42886,,-7.410180974
2017,6,2017/6/1,42887,,-4.772125324
2017,6,2017/6/2,42888,,-5.016137763
2017,6,2017/6/5,42891,,-5.005730542
2017,6,2017/6/6,42892,,-5.181563188
2017,6,2017/6/7,42893,,-4.721926895
2017,6,2017/6/8,42894,,-4.177975992
2017,6,2017/6/9,42895,,-4.143760559
2017,6,2017/6/12,42898,,-4.308586348
2017,6,2017/6/13,42899,,-4.219660925
2017,6,2017/6/14,42900,,-4.673418847
2017,6,2017/6/15,42901,,-4.747839885
2017,6,2017/6/16,42902,,-5.318016878
2017,6,2017/6/19,42905,,-5.4707426
2017,6,2017/6/20,42906,,-5.828747741
2017,6,2017/6/21,42907,,-5.357516329
