Year,Month,Day,Day_num,Last_day_value,Today_value
2016,11,2016/11/15,42689,213247105,134566320
2016,11,2016/11/16,42690,134566320,129808511
2016,11,2016/11/17,42691,129808511,121561731
2016,11,2016/11/18,42692,121561731,115951205
2016,11,2016/11/21,42695,115951205,146434529
2016,11,2016/11/22,42696,146434529,168523446
2016,11,2016/11/23,42697,168523446,162388504
2016,11,2016/11/24,42698,162388504,145746301
2016,11,2016/11/25,42699,145746301,153621506
2016,11,2016/11/28,42702,153621506,207375483
2016,11,2016/11/29,42703,207375483,236918356
2016,11,2016/11/30,42704,236918356,178560178
2016,12,2016/12/1,42705,178560178,180170761
2016,12,2016/12/2,42706,180170761,196355480
2016,12,2016/12/5,42709,196355480,180852355
2016,12,2016/12/6,42710,180852355,115529090
2016,12,2016/12/7,42711,115529090,114345103
2016,12,2016/12/8,42712,114345103,117383922
2016,12,2016/12/9,42713,117383922,150303308
2016,12,2016/12/12,42716,150303308,187467751
2016,12,2016/12/13,42717,187467751,121105097
2016,12,2016/12/14,42718,121105097,124007744
2016,12,2016/12/15,42719,124007744,114960660
2016,12,2016/12/16,42720,114960660,90775422
2016,12,2016/12/19,42723,90775422,81640678
2016,12,2016/12/20,42724,81640678,87569592
2016,12,2016/12/21,42725,87569592,108254995
2016,12,2016/12/22,42726,108254995,92277249
2016,12,2016/12/23,42727,92277249,97444713
2016,12,2016/12/26,42730,97444713,89793982
2016,12,2016/12/27,42731,89793982,75486359
2016,12,2016/12/28,42732,75486359,69000437
2016,12,2016/12/29,42733,69000437,70087923
2016,12,2016/12/30,42734,70087923,71744116
2017,1,2017/1/3,42738,71744116,86567896
2017,1,2017/1/4,42739,86567896,90050827
2017,1,2017/1/5,42740,90050827,88336357
2017,1,2017/1/6,42741,88336357,87459114
2017,1,2017/1/9,42744,87459114,83707942
2017,1,2017/1/10,42745,83707942,83819160
2017,1,2017/1/11,42746,83819160,91071438
2017,1,2017/1/12,42747,91071438,81239135
2017,1,2017/1/13,42748,81239135,84180589
2017,1,2017/1/16,42751,84180589,157779135
2017,1,2017/1/17,42752,157779135,69453328
2017,1,2017/1/18,42753,69453328,70623227
2017,1,2017/1/19,42754,70623227,66159808
2017,1,2017/1/20,42755,66159808,65300462
2017,1,2017/1/23,42758,65300462,75557498
2017,1,2017/1/24,42759,75557498,66194226
2017,1,2017/1/25,42760,66194226,58376931
2017,1,2017/1/26,42761,58376931,65316647
2017,2,2017/2/3,42769,65316647,55188861
2017,2,2017/2/6,42772,55188861,68521360
2017,2,2017/2/7,42773,68521360,63754462
2017,2,2017/2/8,42774,63754462,75402879
2017,2,2017/2/9,42775,75402879,97558515
2017,2,2017/2/10,42776,97558515,123768720
2017,2,2017/2/13,42779,123768720,120144538
2017,2,2017/2/14,42780,120144538,94809465
2017,2,2017/2/15,42781,94809465,127643338
2017,2,2017/2/16,42782,127643338,108276962
2017,2,2017/2/17,42783,108276962,114600036
2017,2,2017/2/20,42786,114600036,132628862
2017,2,2017/2/21,42787,132628862,114842009
2017,2,2017/2/22,42788,114842009,102815994
2017,2,2017/2/23,42789,102815994,99536330
2017,2,2017/2/24,42790,99536330,95535133
2017,2,2017/2/27,42793,95535133,98672160
2017,2,2017/2/28,42794,98672160,75215260
2017,3,2017/3/1,42795,75215260,103260354
2017,3,2017/3/2,42796,103260354,89898077
2017,3,2017/3/3,42797,89898077,80994652
2017,3,2017/3/6,42800,80994652,83070882
2017,3,2017/3/7,42801,83070882,80334720
2017,3,2017/3/8,42802,80334720,79587690
2017,3,2017/3/9,42803,79587690,84570381
2017,3,2017/3/10,42804,84570381,70016199
2017,3,2017/3/13,42807,70016199,91684124
2017,3,2017/3/14,42808,91684124,77077963
2017,3,2017/3/15,42809,77077963,79104954
2017,3,2017/3/16,42810,79104954,106333913
2017,3,2017/3/17,42811,106333913,103755560
2017,3,2017/3/20,42814,103755560,88734322
2017,3,2017/3/21,42815,88734322,87707855
2017,3,2017/3/22,42816,87707855,104935894
2017,3,2017/3/23,42817,104935894,94318062
2017,3,2017/3/24,42818,94318062,125645833
2017,3,2017/3/27,42821,125645833,107015377
2017,3,2017/3/28,42822,107015377,84194820
2017,3,2017/3/29,42823,84194820,104851706
2017,3,2017/3/30,42824,104851706,116376922
2017,3,2017/3/31,42825,116376922,91577491
2017,4,2017/4/5,42830,91577491,143399017
2017,4,2017/4/6,42831,143399017,136767004
2017,4,2017/4/7,42832,136767004,140293204
2017,4,2017/4/10,42835,140293204,141887380
2017,4,2017/4/11,42836,141887380,165945832
2017,4,2017/4/12,42837,165945832,181824537
2017,4,2017/4/13,42838,181824537,129981813
2017,4,2017/4/14,42839,129981813,135474078
2017,4,2017/4/17,42842,135474078,117164961
2017,4,2017/4/18,42843,117164961,110927823
2017,4,2017/4/19,42844,110927823,121349264
2017,4,2017/4/20,42845,121349264,114184208
2017,4,2017/4/21,42846,114184208,104419110
2017,4,2017/4/24,42849,104419110,114660791
2017,4,2017/4/25,42850,114660791,94072148
2017,4,2017/4/26,42851,94072148,111940029
2017,4,2017/4/27,42852,111940029,123298425
2017,4,2017/4/28,42853,123298425,101632351
2017,5,2017/5/2,42857,101632351,92797462
2017,5,2017/5/3,42858,92797462,91669624
2017,5,2017/5/4,42859,91669624,103482075
2017,5,2017/5/5,42860,103482075,109895333
2017,5,2017/5/8,42863,109895333,123749287
2017,5,2017/5/9,42864,123749287,76771668
2017,5,2017/5/10,42865,76771668,92082628
2017,5,2017/5/11,42866,92082628,109252890
2017,5,2017/5/12,42867,109252890,93386466
2017,5,2017/5/15,42870,93386466,82977611
2017,5,2017/5/16,42871,82977611,105242416
2017,5,2017/5/17,42872,105242416,99736837
2017,5,2017/5/18,42873,99736837,85759589
2017,5,2017/5/19,42874,85759589,71473525
2017,5,2017/5/22,42877,71473525,92539559
2017,5,2017/5/23,42878,92539559,116911033
2017,5,2017/5/24,42879,116911033,83553161
2017,5,2017/5/25,42880,83553161,130721631
2017,5,2017/5/26,42881,130721631,103241153
2017,5,2017/5/31,42886,103241153,104829744
2017,6,2017/6/1,42887,104829744,103127724
2017,6,2017/6/2,42888,103127724,82668010
2017,6,2017/6/5,42891,82668010,79738152
2017,6,2017/6/6,42892,79738152,64089388
2017,6,2017/6/7,42893,64089388,104419968
2017,6,2017/6/8,42894,104419968,90224905
2017,6,2017/6/9,42895,90224905,101188265
2017,6,2017/6/12,42898,101188265,90381167
2017,6,2017/6/13,42899,90381167,75177138
2017,6,2017/6/14,42900,75177138,83810783
2017,6,2017/6/15,42901,83810783,82632535
2017,6,2017/6/16,42902,82632535,76452707
2017,6,2017/6/19,42905,76452707,79797141
2017,6,2017/6/20,42906,79797141,80509559
2017,6,2017/6/21,42907,80509559,87859824
2017,6,2017/6/22,42908,87859824,135526987
2017,6,2017/6/23,42909,135526987,105129134
2017,6,2017/6/26,42912,105129134,134637995
