Year,Month,Day,C,I,G,NX,American_GDP,GDP
2017,9,2017/9/21,-164.6537831,111098192,12714,285,2.80E+11,3.39E+11
2017,9,2017/9/22,-163.4170601,100619802,12714,285,2.73E+11,3.25E+11
2017,9,2017/9/25,-155.7119304,103948976,12714,285,2.84E+11,3.30E+11
2017,9,2017/9/26,-153.825569,81869407,12714,285,2.71E+11,3.40E+11
2017,9,2017/9/27,-154.9249721,85655811,12714,285,2.85E+11,3.28E+11
2017,9,2017/9/28,-144.4019299,93544069,12714,285,2.81E+11,3.33E+11
2017,9,2017/9/29,-145.3680084,93306028,12714,285,2.74E+11,3.26E+11
2017,10,2017/10/9,-135.1877539,135535851,16234,382,2.57E+11,3.82E+11
2017,10,2017/10/10,-122.6787531,112532586,16234,382,2.69E+11,3.90E+11
2017,10,2017/10/11,-116.6278194,104418151,16234,382,2.73E+11,3.74E+11
2017,10,2017/10/12,-118.2260086,94340921,16234,382,2.72E+11,3.91E+11
2017,10,2017/10/13,-106.3955279,90142068,16234,382,2.66E+11,3.79E+11
2017,10,2017/10/16,-102.4041797,121355033,16234,382,2.63E+11,3.71E+11
2017,10,2017/10/17,-106.1897478,82241227,16234,382,2.73E+11,3.80E+11
2017,10,2017/10/18,-101.7284746,100969841,16234,382,2.76E+11,3.83E+11
2017,10,2017/10/19,-79.59846178,106527252,16234,382,2.72E+11,3.83E+11
2017,10,2017/10/20,-88.05701182,72980180,16234,382,2.63E+11,3.90E+11
2017,10,2017/10/23,-88.70757504,81484980,16234,382,2.69E+11,3.95E+11
2017,10,2017/10/24,-94.42549028,93058154,16234,382,2.74E+11,3.87E+11
2017,10,2017/10/25,-96.24915184,88205458,16234,382,2.69E+11,3.93E+11
2017,10,2017/10/26,-57.03344917,129895465,16234,382,2.71E+11,3.88E+11
2017,10,2017/10/27,-12.503141,126672846,16234,382,2.74E+11,3.95E+11
2017,10,2017/10/30,-39.85611077,157387603,16234,382,2.69E+11,3.89E+11
2017,10,2017/10/31,-43.85918842,109178779,16234,382,2.64E+11,3.97E+11
2017,11,2017/11/1,-38.70665462,130417380,11385,402,2.72E+11,3.79E+11
2017,11,2017/11/2,-34.49508886,126100579,11385,402,2.70E+11,3.94E+11
2017,11,2017/11/3,-22.3467263,129404439,11385,402,2.71E+11,3.91E+11
2017,11,2017/11/6,-7.982353587,122081159,11385,402,2.76E+11,3.83E+11
2017,11,2017/11/7,-18.79809269,152116663,11385,402,2.68E+11,3.96E+11
2017,11,2017/11/8,-10.95241208,150827719,11385,402,2.74E+11,3.88E+11
2017,11,2017/11/9,-11.07958004,121056335,11385,402,2.73E+11,4.10E+11
2017,11,2017/11/10,17.20049627,141817165,11385,402,2.67E+11,4.01E+11
2017,11,2017/11/13,26.77938124,151446309,11385,402,2.69E+11,4.01E+11
2017,11,2017/11/14,17.06105614,143236936,11385,402,2.70E+11,3.99E+11
2017,11,2017/11/15,26.78915498,120635696,11385,402,2.68E+11,3.87E+11
2017,11,2017/11/16,58.13759917,121384414,11385,402,2.72E+11,3.94E+11
2017,11,2017/11/17,29.3382992,191784119,11385,402,2.70E+11,4.02E+11
2017,11,2017/11/20,18.08731666,137447258,11385,402,2.70E+11,4.02E+11
2017,11,2017/11/21,16.87245052,180350821,11385,402,2.75E+11,4.22E+11
2017,11,2017/11/22,-10.33354307,186477003,11385,402,2.75E+11,4.18E+11
2017,11,2017/11/23,-28.16405757,178147228,11385,402,2.75E+11,3.89E+11
2017,11,2017/11/24,-31.69018291,130858040,11385,402,2.68E+11,3.89E+11
2017,11,2017/11/27,-40.74352471,143455268,11385,402,2.75E+11,4.06E+11
2017,11,2017/11/28,-13.86250418,102058095,11385,402,2.83E+11,3.88E+11
2017,11,2017/11/29,-24.46340296,124553642,11385,402,2.78E+11,3.89E+11
2017,11,2017/11/30,-31.92276339,107983345,11385,402,2.84E+11,3.93E+11
2017,12,2017/12/1,-40.3604174,97386913,10819,547,2.82E+11,3.88E+11
2017,12,2017/12/4,-24.271215,102647219,10819,547,2.84E+11,3.87E+11
2017,12,2017/12/5,-28.89302541,154087076,10819,547,2.83E+11,4.06E+11
2017,12,2017/12/6,-36.73884161,109286205,10819,547,2.73E+11,3.85E+11
2017,12,2017/12/7,-45.53517967,90254045,10819,547,2.79E+11,3.94E+11
2017,12,2017/12/8,-34.56466269,89282861,10819,547,2.83E+11,3.97E+11
2017,12,2017/12/11,-10.27238116,97148946,10819,547,2.77E+11,3.91E+11
2017,12,2017/12/12,-9.968150649,84338718,10819,547,2.91E+11,3.81E+11
2017,12,2017/12/13,7.359442883,77546131,10819,547,2.80E+11,4.00E+11
2017,12,2017/12/14,3.770498548,80768862,10819,547,2.87E+11,3.94E+11
2017,12,2017/12/15,-7.238749725,89044389,10819,547,2.78E+11,3.91E+11
2017,12,2017/12/18,5.173405499,77853375,10819,547,2.86E+11,3.86E+11
2017,12,2017/12/19,6.775772567,77528985,10819,547,2.84E+11,3.93E+11
2017,12,2017/12/20,25.22018237,90604503,10819,547,2.94E+11,3.85E+11
2017,12,2017/12/21,22.2188401,96836089,10819,547,2.87E+11,4.06E+11
2017,12,2017/12/22,22.84759456,73473684,10819,547,2.87E+11,4.04E+11
2017,12,2017/12/25,27.99234377,91926962,10819,547,2.87E+11,3.93E+11
2017,12,2017/12/26,20.44116066,91118790,10819,547,2.94E+11,4.02E+11
2017,12,2017/12/27,3.470720113,105153577,10819,547,2.88E+11,3.97E+11
2017,12,2017/12/28,58.13714654,118542886,10819,547,2.96E+11,3.95E+11
2017,12,2017/12/29,36.9432965,90486683,10819,547,2.81E+11,3.89E+11
2018,1,2018/1/2,43.33962463,146935435,23621,203,2.88E+11,3.41E+11
2018,1,2018/1/3,55.23119525,151852218,23621,203,2.93E+11,3.45E+11
2018,1,2018/1/4,76.91156152,134543794,23621,203,2.96E+11,3.42E+11
2018,1,2018/1/5,78.25909859,149009872,23621,203,3.11E+11,3.38E+11
2018,1,2018/1/8,92.11168363,173877666,23621,203,3.04E+11,3.37E+11
2018,1,2018/1/9,123.0152947,139034294,23621,203,2.97E+11,3.38E+11
2018,1,2018/1/10,126.9498796,151121666,23621,203,3.09E+11,3.55E+11
2018,1,2018/1/11,115.7967078,121578539,23621,203,3.08E+11,3.45E+11
2018,1,2018/1/12,129.7492542,111354794,23621,203,3.11E+11,3.59E+11
2018,1,2018/1/15,126.8769536,170907897,23621,203,3.11E+11,3.54E+11
2018,1,2018/1/16,114.7948394,161494963,23621,203,3.05E+11,3.49E+11
2018,1,2018/1/17,88.99779242,214311032,23621,203,3.14E+11,3.53E+11
2018,1,2018/1/18,91.90319381,172032846,23621,203,3.11E+11,3.45E+11
2018,1,2018/1/19,90.9033092,209490570,23621,203,3.19E+11,3.65E+11
2018,1,2018/1/22,115.2506878,174643195,23621,203,3.07E+11,3.52E+11
2018,1,2018/1/23,115.3991052,201867585,23621,203,3.07E+11,3.69E+11
2018,1,2018/1/24,105.5838885,219818889,23621,203,3.19E+11,3.76E+11
2018,1,2018/1/25,109.8162062,195374950,23621,203,3.17E+11,3.54E+11
2018,1,2018/1/26,118.0074807,177227237,23621,203,3.11E+11,3.74E+11
2018,1,2018/1/29,76.45405518,191100354,23621,203,3.21E+11,3.51E+11
2018,1,2018/1/30,81.80172153,139034730,23621,203,3.15E+11,3.47E+11
2018,1,2018/1/31,104.6146537,145210164,23621,203,3.10E+11,3.66E+11
2018,2,2018/2/1,97.25052723,190002934,12932,337,3.15E+11,3.63E+11
2018,2,2018/2/2,80.05895454,146066827,12932,337,3.00E+11,3.46E+11
2018,2,2018/2/5,56.93091582,161347799,12932,337,2.93E+11,3.62E+11
2018,2,2018/2/6,47.36315951,214910450,12932,337,2.92E+11,3.48E+11
2018,2,2018/2/7,21.10140092,203127493,12932,337,2.95E+11,3.28E+11
2018,2,2018/2/8,38.9667361,159269985,12932,337,2.92E+11,3.41E+11
2018,2,2018/2/9,21.24325791,206349828,12932,337,2.93E+11,3.22E+11
2018,2,2018/2/12,36.08860257,116182637,12932,337,2.92E+11,3.22E+11
2018,2,2018/2/13,50.33405102,112565885,12932,337,2.99E+11,3.25E+11
2018,2,2018/2/14,57.10608023,71081338,12932,337,3.03E+11,3.38E+11
2018,2,2018/2/22,81.8265232,105811571,12932,337,3.03E+11,3.31E+11
2018,2,2018/2/23,81.76533858,99458746,12932,337,3.07E+11,3.38E+11
2018,2,2018/2/26,82.46806497,137881001,12932,337,3.01E+11,3.41E+11
2018,2,2018/2/27,76.42575929,125934470,12932,337,3.11E+11,3.39E+11
2018,2,2018/2/28,63.40278315,109343593,12932,337,2.92E+11,3.25E+11
2018,3,2018/3/1,79.78430761,110199852,13993,-50,2.92E+11,3.29E+11
2018,3,2018/3/2,74.09599672,96165000,13993,-50,3.02E+11,3.33E+11
2018,3,2018/3/5,57.47031741,87952548,13993,-50,2.96E+11,3.39E+11
2018,3,2018/3/6,55.73153767,138762444,13993,-50,3.04E+11,3.28E+11
2018,3,2018/3/7,47.5949325,106952426,13993,-50,2.95E+11,3.42E+11
2018,3,2018/3/8,60.86242999,91155810,13993,-50,2.97E+11,3.34E+11
2018,3,2018/3/9,66.44624417,113701808,13993,-50,3.10E+11,3.33E+11
2018,3,2018/3/12,62.03170843,140906739,13993,-50,2.96E+11,3.36E+11
2018,3,2018/3/13,48.21589399,111766430,13993,-50,2.93E+11,3.46E+11
2018,3,2018/3/14,64.80247584,99013409,13993,-50,2.94E+11,3.38E+11
2018,3,2018/3/15,84.60791814,88161156,13993,-50,3.02E+11,3.44E+11
2018,3,2018/3/16,77.79343521,84896188,13993,-50,2.99E+11,3.29E+11
2018,3,2018/3/19,91.28504209,81502882,13993,-50,2.93E+11,3.47E+11
2018,3,2018/3/20,85.27332255,80605280,13993,-50,3.02E+11,3.37E+11
2018,3,2018/3/21,79.52526743,97609488,13993,-50,3.00E+11,3.31E+11
2018,3,2018/3/22,63.06357475,89095259,13993,-50,2.82E+11,3.43E+11
2018,3,2018/3/23,47.8609725,180080449,13993,-50,2.75E+11,3.31E+11
2018,3,2018/3/26,50.0516171,115139128,13993,-50,2.87E+11,3.31E+11
2018,3,2018/3/27,51.14662035,113700711,13993,-50,2.89E+11,3.19E+11
2018,3,2018/3/28,17.80315361,101494908,13993,-50,2.85E+11,3.10E+11
2018,3,2018/3/29,25.74976659,116629066,13993,-50,2.92E+11,3.26E+11
2018,3,2018/3/30,20.21214778,97512270,13993,-50,2.92E+11,3.30E+11
2018,4,2018/4/2,16.7334524,111242666,18473,287,2.86E+11,3.72E+11
2018,4,2018/4/3,14.85452564,95137369,18473,287,2.75E+11,3.89E+11
2018,4,2018/4/4,31.62188381,88730609,18473,287,2.80E+11,3.78E+11
2018,4,2018/4/9,35.73116494,84105462,18473,287,2.84E+11,3.68E+11
2018,4,2018/4/10,45.53103284,106173722,18473,287,2.93E+11,3.84E+11
2018,4,2018/4/11,42.99663476,111933021,18473,287,2.79E+11,3.97E+11
2018,4,2018/4/12,31.8648619,82699490,18473,287,2.91E+11,3.76E+11
2018,4,2018/4/13,24.24055557,71544203,18473,287,2.92E+11,3.77E+11
2018,4,2018/4/16,19.03271481,99217770,18473,287,2.88E+11,3.78E+11
2018,4,2018/4/17,3.632742361,90610790,18473,287,2.93E+11,3.76E+11
2018,4,2018/4/18,-6.89664631,106676706,18473,287,2.95E+11,3.73E+11
2018,4,2018/4/19,17.85931041,99054060,18473,287,2.82E+11,3.84E+11
2018,4,2018/4/20,8.213667475,99282925,18473,287,2.90E+11,3.73E+11
2018,4,2018/4/23,11.67830236,90356291,18473,287,2.92E+11,3.72E+11
2018,4,2018/4/24,28.14183311,114219525,18473,287,2.79E+11,3.84E+11
2018,4,2018/4/25,29.10644485,78172612,18473,287,2.79E+11,3.69E+11
2018,4,2018/4/26,15.70632659,87150641,18473,287,2.93E+11,3.74E+11
2018,4,2018/4/27,0.124611269,89531726,18473,287,2.94E+11,3.77E+11
2018,5,2018/5/2,5.9432856,83301035,17631,250,2.82E+11,3.69E+11
2018,5,2018/5/3,9.694531276,93961118,17631,250,2.79E+11,3.71E+11
2018,5,2018/5/4,1.862055649,71554288,17631,250,2.93E+11,3.67E+11
2018,5,2018/5/7,37.84349437,87286195,17631,250,2.94E+11,3.86E+11
2018,5,2018/5/8,48.46743237,94215157,17631,250,2.84E+11,3.78E+11
2018,5,2018/5/9,41.75704636,66712966,17631,250,2.81E+11,3.76E+11
2018,5,2018/5/10,54.0711544,70667809,17631,250,2.97E+11,3.85E+11
2018,5,2018/5/11,57.64528423,73356604,17631,250,2.84E+11,3.80E+11
2018,5,2018/5/14,82.23273225,81975999,17631,250,2.91E+11,3.85E+11
2018,5,2018/5/15,83.08302109,76049555,17631,250,2.88E+11,3.96E+11
2018,5,2018/5/16,74.64663278,71913646,17631,250,2.91E+11,3.77E+11
2018,5,2018/5/17,67.06335635,59030123,17631,250,2.87E+11,3.87E+11
2018,5,2018/5/18,79.05768889,72613956,17631,250,2.96E+11,3.85E+11
2018,5,2018/5/21,74.44426414,92641737,17631,250,2.96E+11,3.76E+11
2018,5,2018/5/22,79.38768559,75368778,17631,250,2.86E+11,3.89E+11
2018,5,2018/5/23,63.36219026,83722319,17631,250,2.98E+11,3.90E+11
2018,5,2018/5/24,54.72490421,68345022,17631,250,2.86E+11,3.66E+11
2018,5,2018/5/25,56.49233585,70836386,17631,250,2.96E+11,3.84E+11
2018,5,2018/5/28,80.79761744,71521132,17631,250,2.96E+11,3.74E+11
2018,5,2018/5/29,71.5445951,81552662,17631,250,2.88E+11,3.74E+11
2018,5,2018/5/30,66.22652651,87913285,17631,250,2.98E+11,3.68E+11
2018,5,2018/5/31,91.92891494,92666894,17631,250,2.85E+11,3.68E+11
2018,6,2018/6/1,85.41987581,77821813,17680,416,2.88E+11,3.65E+11
2018,6,2018/6/4,122.495384,76624341,17680,416,2.88E+11,3.76E+11
2018,6,2018/6/5,128.7542673,78687360,17680,416,2.94E+11,3.73E+11
2018,6,2018/6/6,126.4998275,73117237,17680,416,2.95E+11,3.84E+11
2018,6,2018/6/7,121.5341868,80256147,17680,416,3.02E+11,3.79E+11
2018,6,2018/6/8,118.2561255,83337335,17680,416,2.96E+11,3.66E+11
2018,6,2018/6/11,116.0853366,68709834,17680,416,2.97E+11,3.68E+11
2018,6,2018/6/12,140.3310808,73206244,17680,416,3.04E+11,3.70E+11
2018,6,2018/6/13,131.3611424,66377970,17680,416,2.96E+11,3.66E+11
2018,6,2018/6/14,126.6618597,68471322,17680,416,3.03E+11,3.69E+11
2018,6,2018/6/15,113.7615892,85488893,17680,416,2.91E+11,3.66E+11
2018,6,2018/6/19,77.88960733,160706542,17680,416,2.83E+11,3.54E+11
2018,6,2018/6/20,103.9745241,86718098,17680,416,2.95E+11,3.50E+11
2018,6,2018/6/21,99.30468489,93908552,17680,416,2.91E+11,3.46E+11
2018,6,2018/6/22,106.2859578,75117864,17680,416,2.94E+11,3.50E+11
2018,6,2018/6/25,105.6901056,79877078,17680,416,2.85E+11,3.46E+11
2018,6,2018/6/26,94.87538351,84985269,17680,416,2.91E+11,3.55E+11
2018,6,2018/6/27,61.77831961,81491817,17680,416,2.82E+11,3.47E+11
2018,6,2018/6/28,49.67183292,75918051,17680,416,2.91E+11,3.43E+11
2018,6,2018/6/29,70.60763702,77257031,17680,416,2.88E+11,3.51E+11
2018,7,2018/7/2,50.65286324,84351449,17461,281,2.82E+11,3.63E+11
2018,7,2018/7/3,32.70470528,95278693,17461,281,2.79E+11,3.61E+11
2018,7,2018/7/4,28.46156119,75157997,17461,281,2.79E+11,3.68E+11
2018,7,2018/7/5,39.74088994,81587981,17461,281,2.81E+11,3.53E+11
2018,7,2018/7/6,51.45554731,86097579,17461,281,2.82E+11,3.63E+11
2018,7,2018/7/9,65.25201841,76601545,17461,281,2.92E+11,3.75E+11
2018,7,2018/7/10,63.85188241,69548823,17461,281,2.83E+11,3.75E+11
2018,7,2018/7/11,57.48490386,72040950,17461,281,2.85E+11,3.67E+11
2018,7,2018/7/12,75.7489023,96353564,17461,281,2.85E+11,3.67E+11
2018,7,2018/7/13,85.54025238,72955897,17461,281,2.98E+11,3.71E+11
2018,7,2018/7/16,93.0259804,68281999,17461,281,2.97E+11,3.81E+11
2018,7,2018/7/17,80.64764864,61983076,17461,281,2.98E+11,3.64E+11
2018,7,2018/7/18,75.43663525,66530330,17461,281,2.95E+11,3.76E+11
2018,7,2018/7/19,78.8306366,68477716,17461,281,2.84E+11,3.82E+11
2018,7,2018/7/20,79.05952868,101984727,17461,281,2.89E+11,3.87E+11
2018,7,2018/7/23,69.7688037,119036627,17461,281,2.82E+11,3.73E+11
2018,7,2018/7/24,83.64452119,156912435,17461,281,2.84E+11,3.79E+11
2018,7,2018/7/25,82.00254219,96758501,17461,281,2.97E+11,3.84E+11
2018,7,2018/7/26,73.5775151,90349641,17461,281,2.90E+11,3.95E+11
2018,7,2018/7/27,76.67605485,70178104,17461,281,2.98E+11,3.87E+11
2018,7,2018/7/30,57.17603541,82116995,17461,281,2.84E+11,3.89E+11
2018,7,2018/7/31,64.04943876,67980817,17461,281,2.93E+11,3.74E+11
2018,8,2018/8/1,52.15806123,90348617,11077,279,2.90E+11,3.72E+11
2018,8,2018/8/2,32.52235105,101308727,11077,279,2.97E+11,3.75E+11
2018,8,2018/8/3,15.29345448,70796910,11077,279,2.86E+11,3.57E+11
2018,8,2018/8/6,5.560496327,77975083,11077,279,2.87E+11,3.49E+11
2018,8,2018/8/7,22.48942249,91783916,11077,279,2.92E+11,3.64E+11
2018,8,2018/8/8,11.94691771,79284865,11077,279,2.98E+11,3.58E+11
2018,8,2018/8/9,27.99216276,91957572,11077,279,2.90E+11,3.67E+11
2018,8,2018/8/10,23.31833623,68967299,11077,279,2.96E+11,3.66E+11
2018,8,2018/8/13,14.25558185,76191532,11077,279,2.97E+11,3.69E+11
2018,8,2018/8/14,16.11644376,60651446,11077,279,2.87E+11,3.64E+11
2018,8,2018/8/15,-1.663007281,68174055,11077,279,2.97E+11,3.49E+11
2018,8,2018/8/16,-16.77878466,76547366,11077,279,2.92E+11,3.50E+11
2018,8,2018/8/17,-30.26925928,67395413,11077,279,2.94E+11,3.43E+11
2018,8,2018/8/20,-20.31562934,70904228,11077,279,2.91E+11,3.58E+11
2018,8,2018/8/21,6.687482261,75205583,11077,279,3.04E+11,3.56E+11
2018,8,2018/8/22,2.723008454,50787057,11077,279,2.90E+11,3.63E+11
2018,8,2018/8/23,5.293934122,61112334,11077,279,3.05E+11,3.53E+11
2018,8,2018/8/24,-4.789104039,63765897,11077,279,2.96E+11,3.64E+11
2018,8,2018/8/27,22.70500799,94270082,11077,279,3.04E+11,3.59E+11
2018,8,2018/8/28,16.19096526,75445363,11077,279,3.04E+11,3.79E+11
2018,8,2018/8/29,20.8307075,67020404,11077,279,2.96E+11,3.78E+11
2018,8,2018/8/30,15.4320293,68385290,11077,279,3.06E+11,3.67E+11
2018,8,2018/8/31,-5.780677551,76205630,11077,279,3.08E+11,3.60E+11
2018,9,2018/9/3,1.015266332,66429855,12963,317,3.08E+11,3.60E+11
2018,9,2018/9/4,9.845475572,67088807,12963,317,3.00E+11,3.60E+11
2018,9,2018/9/5,-7.594516388,64301888,12963,317,2.99E+11,3.61E+11
2018,9,2018/9/6,-21.80292742,62300288,12963,317,2.95E+11,3.51E+11
2018,9,2018/9/7,-14.59923331,63947408,12963,317,3.00E+11,3.46E+11
2018,9,2018/9/10,-20.80290533,63817051,12963,317,3.05E+11,3.52E+11
2018,9,2018/9/11,-19.52168971,58491305,12963,317,2.95E+11,3.55E+11
2018,9,2018/9/12,-35.7072788,54627899,12963,317,2.97E+11,3.54E+11
2018,9,2018/9/13,-33.81467862,67290327,12963,317,3.11E+11,3.53E+11
2018,9,2018/9/14,-22.55575022,60130640,12963,317,3.10E+11,3.47E+11
2018,9,2018/9/17,-19.55682036,52259547,12963,317,2.94E+11,3.54E+11
2018,9,2018/9/18,1.512036012,70425035,12963,317,3.11E+11,3.66E+11
2018,9,2018/9/19,16.58380728,89170666,12963,317,3.12E+11,3.64E+11
2018,9,2018/9/20,13.73098346,64561057,12963,317,3.17E+11,3.49E+11
2018,9,2018/9/21,35.73305489,108416005,12963,317,3.08E+11,3.80E+11
2018,9,2018/9/25,32.43764451,69054693,12963,317,3.13E+11,3.74E+11
2018,9,2018/9/26,60.74737138,93173343,12963,317,3.11E+11,3.81E+11
2018,9,2018/9/27,59.84034247,69765241,12963,317,3.14E+11,3.73E+11
2018,9,2018/9/28,65.87627984,84377756,12963,317,2.97E+11,3.71E+11
2018,10,2018/10/8,21.3901297,97888989,15727,340,3.10E+11,4.45E+11
2018,10,2018/10/9,30.08151049,66723274,15727,340,3.22E+11,4.43E+11
2018,10,2018/10/10,5.394477959,64492828,15727,340,3.01E+11,4.55E+11
2018,10,2018/10/11,-20.83366122,120941342,15727,340,2.92E+11,4.30E+11
2018,10,2018/10/12,2.538830531,98611151,15727,340,2.94E+11,4.24E+11
2018,10,2018/10/15,1.009421478,69605023,15727,340,3.08E+11,4.20E+11
2018,10,2018/10/16,1.295581864,68887721,15727,340,3.12E+11,4.16E+11
2018,10,2018/10/17,-0.144836985,76837138,15727,340,3.03E+11,4.28E+11
2018,10,2018/10/18,-20.1331435,73771968,15727,340,3.04E+11,4.08E+11
2018,10,2018/10/19,4.262476117,98839688,15727,340,2.95E+11,4.15E+11
2018,10,2018/10/22,27.98359536,145862045,15727,340,2.96E+11,4.42E+11
2018,10,2018/10/23,-24.10522227,121013241,15727,340,3.05E+11,4.39E+11
2018,10,2018/10/24,-29.41207414,110909744,15727,340,2.89E+11,4.31E+11
2018,10,2018/10/25,-47.63516716,106951817,15727,340,3.05E+11,4.29E+11
2018,10,2018/10/26,-56.87122765,101299354,15727,340,2.94E+11,4.24E+11
2018,10,2018/10/29,-118.5638185,91839789,15727,340,2.95E+11,4.30E+11
2018,10,2018/10/30,-143.4029398,116070101,15727,340,2.98E+11,4.19E+11
2018,10,2018/10/31,-118.3404771,111207455,15727,340,3.07E+11,4.19E+11
2018,11,2018/11/1,-103.9468154,132653379,10775,447,3.06E+11,4.40E+11
2018,11,2018/11/2,-66.43901951,153466104,10775,447,3.06E+11,4.34E+11
2018,11,2018/11/5,-90.68504384,109706683,10775,447,3.13E+11,4.39E+11
2018,11,2018/11/6,-100.6347002,83869138,10775,447,2.98E+11,4.50E+11
2018,11,2018/11/7,-100.2351541,91615528,10775,447,3.16E+11,4.47E+11
2018,11,2018/11/8,-96.3212141,76414540,10775,447,3.17E+11,4.45E+11
2018,11,2018/11/9,-104.6553264,84282762,10775,447,3.04E+11,4.39E+11
2018,11,2018/11/12,-114.6113543,88062391,10775,447,3.10E+11,4.41E+11
2018,11,2018/11/13,-96.35961158,126493464,10775,447,3.06E+11,4.53E+11
2018,11,2018/11/14,-111.4211905,113808659,10775,447,3.04E+11,4.32E+11
2018,11,2018/11/15,-106.7496156,98558810,10775,447,2.99E+11,4.30E+11
2018,11,2018/11/16,-106.4271575,126876835,10775,447,3.07E+11,4.35E+11
2018,11,2018/11/19,-97.1944613,115956595,10775,447,2.99E+11,4.61E+11
2018,11,2018/11/20,-104.9344439,109361154,10775,447,2.93E+11,4.33E+11
2018,11,2018/11/21,-101.6674551,84119726,10775,447,2.89E+11,4.30E+11
2018,11,2018/11/22,-101.8777621,65098291,10775,447,2.89E+11,4.30E+11
2018,11,2018/11/23,-109.7397864,84638255,10775,447,2.96E+11,4.38E+11
2018,11,2018/11/26,-114.5281705,59379140,10775,447,2.87E+11,4.27E+11
2018,11,2018/11/27,-118.591498,55407832,10775,447,3.00E+11,4.33E+11
2018,11,2018/11/28,-109.5065117,74881955,10775,447,3.02E+11,4.20E+11
2018,11,2018/11/29,-114.7688292,80498466,10775,447,2.97E+11,4.14E+11
2018,11,2018/11/30,-100.9902197,70921044,10775,447,3.08E+11,4.38E+11
2018,12,2018/12/3,-64.48925091,121487157,11019,570,3.01E+11,4.34E+11
2018,12,2018/12/4,-63.4323708,79415039,11019,570,2.93E+11,4.39E+11
2018,12,2018/12/5,-55.54906445,76153052,11019,570,2.93E+11,4.31E+11
2018,12,2018/12/6,-74.16926507,76328771,11019,570,3.02E+11,4.38E+11
2018,12,2018/12/7,-78.76201245,53361924,11019,570,2.89E+11,4.27E+11
2018,12,2018/12/10,-88.70943295,63437273,11019,570,2.98E+11,4.28E+11
2018,12,2018/12/11,-82.86285198,53223877,11019,570,2.93E+11,4.25E+11
2018,12,2018/12/12,-76.78415771,53309914,11019,570,2.99E+11,4.37E+11
2018,12,2018/12/13,-63.8641647,90442755,11019,570,2.93E+11,4.51E+11
2018,12,2018/12/14,-72.83101059,84301250,11019,570,2.93E+11,4.31E+11
2018,12,2018/12/17,-75.41396536,66497007,11019,570,2.78E+11,4.30E+11
2018,12,2018/12/18,-75.01058241,63820319,11019,570,2.82E+11,4.38E+11
2018,12,2018/12/19,-88.16770415,55522299,11019,570,2.71E+11,4.09E+11
2018,12,2018/12/20,-91.6198051,69749463,11019,570,2.70E+11,4.25E+11
2018,12,2018/12/21,-98.99455723,76758101,11019,570,2.69E+11,4.18E+11
2018,12,2018/12/24,-98.18006319,57299615,11019,570,2.55E+11,4.20E+11
2018,12,2018/12/25,-100.3333242,78689425,11019,570,2.55E+11,4.13E+11
2018,12,2018/12/26,-106.1754374,55647032,11019,570,2.68E+11,4.19E+11
2018,12,2018/12/27,-103.2776165,80541785,11019,570,2.76E+11,4.08E+11
2018,12,2018/12/28,-76.41317638,71053779,11019,570,2.68E+11,4.22E+11
2019,1,2019/1/2,-67.96895194,68663021,0,392,2.93E+11,3.31E+11
2019,1,2019/1/3,-77.2682866,70867103,0,392,2.82E+11,3.28E+11
2019,1,2019/1/4,-65.13463472,103318972,0,392,2.94E+11,3.23E+11
2019,1,2019/1/7,-61.70990928,101164359,0,392,2.90E+11,3.31E+11
2019,1,2019/1/8,-62.37947409,86170585,0,392,2.87E+11,3.36E+11
2019,1,2019/1/9,-50.92985961,107364350,0,392,2.96E+11,3.32E+11
2019,1,2019/1/10,-48.4907779,85271756,0,392,2.98E+11,3.30E+11
2019,1,2019/1/11,-31.38734918,71786424,0,392,2.92E+11,3.38E+11
2019,1,2019/1/14,-42.78063115,66121702,0,392,2.92E+11,3.35E+11
2019,1,2019/1/15,-6.872035168,88772962,0,392,3.05E+11,3.46E+11
2019,1,2019/1/16,-5.983468647,80214341,0,392,3.04E+11,3.48E+11
2019,1,2019/1/17,-7.822146724,80174871,0,392,2.97E+11,3.48E+11
2019,1,2019/1/18,16.81728517,103963834,0,392,2.98E+11,3.55E+11
2019,1,2019/1/21,20.53703502,93915022,0,392,2.98E+11,3.49E+11
2019,1,2019/1/22,4.4597019,72990528,0,392,3.07E+11,3.46E+11
2019,1,2019/1/23,-0.782690224,59870478,0,392,3.10E+11,3.43E+11
2019,1,2019/1/24,6.020396488,72934636,0,392,2.95E+11,3.40E+11
2019,1,2019/1/25,13.07466309,83967729,0,392,3.00E+11,3.56E+11
2019,1,2019/1/28,10.74024984,82622431,0,392,3.00E+11,3.56E+11
2019,1,2019/1/29,18.83381885,77658334,0,392,3.09E+11,3.51E+11
2019,1,2019/1/30,9.507198406,63746517,0,392,3.13E+11,3.55E+11
2019,1,2019/1/31,23.27265712,86247839,0,392,3.00E+11,3.44E+11
2019,2,2019/2/1,26.74921233,82019641,0,41,3.12E+11,3.47E+11
2019,2,2019/2/11,60.04879242,98818434,0,41,3.13E+11,3.60E+11
2019,2,2019/2/12,52.83478556,122232462,0,41,3.11E+11,3.69E+11
2019,2,2019/2/13,70.15279198,163828332,0,41,3.06E+11,3.73E+11
2019,2,2019/2/14,72.76464376,151127290,0,41,3.05E+11,3.69E+11
